	EffectiveMass	Error
0	0.0	
1	1.3821066532072053	0.0014640630494804205
2	1.012729701790209	0.0012921498825272458
3	1.0183505193574862	0.0011144773578672569
4	0.9901369347654945	0.001142304386165996
5	0.9796903041062578	0.0011271032782294054
6	0.9702615117242392	0.0011252074256055903
7	0.966242930807786	0.001096649116410844
8	0.9609137858173902	0.0012274702102798446
9	0.9565270785819553	0.0012537447699744468
10	0.9547602382554701	0.0013086527544224963
11	0.9538448466344517	0.001317053808608789
12	0.9522385518091181	0.001438566496989955
13	0.950439095893364	0.001524555890697602
14	0.9485839689897795	0.001510202517435847
15	0.9470863839029187	0.0017274734252412198
16	0.9460335819466705	0.0019367263015139357
17	0.9424631415402384	0.002194896657290882
18	0.9444893681546326	0.002473172474939457
19	0.945426253652682	0.0026559775386852985
20	0.9429094028240623	0.0028903674021920163
21	0.9437427346295618	0.0032776759651440375
22	0.9392726523424998	0.0034160214485654617
23	0.9401973048798719	0.0038133985206615702
24	0.9434878371407895	0.004570972295055989
25	0.9468705339187578	0.0052155548706278
26	0.9495954715697233	0.005892717456819147
27	0.9470922057563346	0.006820491806863283
28	0.9510429093715244	0.007942909466335392
29	0.9571998225286026	0.008982352855056525
30	0.9509618507909474	0.01019184046822426
