	EffectiveMass	Error
0	0.0	
1	1.3418398302561971	0.0019563500688830047
2	0.9795577671917868	0.0017715814948195865
3	0.9897794088543672	0.001509233895649279
4	0.964073067028185	0.0014658459894460597
5	0.9553474910929849	0.0014523305896248881
6	0.947933158317415	0.0015122587895425481
7	0.9439452204708881	0.0014531922547060623
8	0.9373908814089739	0.001528745386527095
9	0.9341104860396172	0.0016096340602777552
10	0.9345153570182567	0.0016435806691706687
11	0.9326173041155377	0.0017806853561445379
12	0.9314128751960553	0.0018398497419497993
13	0.9310960000957516	0.0019690470817635276
14	0.9302491074618526	0.0019411008588319937
15	0.9279978667179173	0.0020935645126360703
16	0.9277031512656849	0.002283144887798149
17	0.9243771216309586	0.0024564542019775643
18	0.9253788666604614	0.0026994823081586176
19	0.9237832655772784	0.002938192789902601
20	0.9199409237430372	0.0032170883413330897
21	0.9222350279444309	0.0035585336405788543
22	0.9187433803702536	0.003689988536957875
23	0.922178083590431	0.003895682274176604
24	0.9217779183121586	0.00455757067415289
25	0.9250618372141831	0.00483816072282387
26	0.9263384224583987	0.005706323291961498
27	0.9282578968707095	0.006387417589812284
28	0.92941371887923	0.006787661952479907
29	0.9334699170981778	0.007827580959160512
30	0.9286165434344515	0.009247377643252924
