	EffectiveMass	Error
0	0.0	
1	1.3978193544397846	0.0015563041725274727
2	1.036017714875504	0.0014291076245784235
3	1.0317729012339316	0.0013151585311888282
4	0.9994265493316727	0.0013601301783917772
5	0.9838797379746289	0.0014092557351434818
6	0.9690945836138971	0.0014871414416448066
7	0.963000317435437	0.0014870704508968809
8	0.9551587017431675	0.001724865848654388
9	0.9465683728631175	0.0018616621471578502
10	0.9438633731121815	0.0020559406503017626
11	0.9426675994753011	0.0021384592954693075
12	0.939259084594776	0.002482504308472278
13	0.9372398136951148	0.002763832363105539
14	0.9351528064406319	0.0029115518479657333
15	0.932308808314384	0.0035056645291270624
16	0.9325602541097022	0.004185616360486878
17	0.9280186025384505	0.005019435452798418
18	0.9309741509135616	0.005645762124727288
19	0.9288168389073809	0.006348011217214318
20	0.9215158153396998	0.007218977396454494
21	0.9253035378740984	0.00879244407075563
22	0.9116794173246763	0.010310096066459912
23	0.9201993770103113	0.012019809434312545
24	0.9255911025908853	0.014398008815541737
25	0.9382660121770525	0.017570217306273804
26	0.9493515955906346	0.02124482913022325
27	0.9209907254750576	0.024442381783509878
28	0.9022610400345363	0.030202532671636535
29	0.9518154695781117	0.04132891466191705
30	0.944778354553797	0.050583665425174326
