	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	2.93234038212009e-11	1.2302464057027417e-12	2.6893098004792076e-11	22.858539312601796	0.9128955144035797	0.0026852990204790225	1.2289009947048501	0.03900940814616903	0.31600548030127035	7.912767130042175	23	5
