	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	4.803823781751176e-11	1.2946887291572665e-12	1.7171959153046967e-11	22.752875213735482	0.9086687412768041	0.001466164918679716	1.193166078251045	0.05130998964507171	0.28449733697424073	7.123804228027453	23	5
