	EffectiveMass
0	0.8504603672027615
1	0.8503617668151884
2	0.8503154277801543
3	0.8503219413757352
4	0.850381908416751
5	0.8503738880157501
6	0.8503600883483915
7	0.8503040218353302
8	0.850384235382083
9	0.8504281616210965
10	0.8505390071868926
11	0.8503378295898466
12	0.8503711223602324
13	0.8504635047912625
14	0.8503456592559844
15	0.8504279613494901
16	0.8503596687316923
17	0.8503257560730011
18	0.8502351474761991
19	0.8503100776672392
20	0.850383481979373
21	0.8501215648651153
22	0.8503367996215849
23	0.8502476787567168
24	0.8503193950653105
25	0.8503370285034209
26	0.850290641784671
27	0.850359830856326
28	0.8502081966400175
29	0.8503234767913848
30	0.850293436050418
31	0.8502317714691192
32	0.8503916454315215
33	0.8504703521728544
34	0.8503955650329618
35	0.8502974128723173
36	0.8503920269012479
37	0.8502399539947538
38	0.8503142929077179
39	0.8503357791900663
40	0.8503105068206815
41	0.8503589725494414
42	0.8503731727600126
43	0.8503237819671661
44	0.8503975009918241
45	0.8501922512054472
46	0.850414934158328
47	0.8503675842285184
48	0.850365457534793
49	0.8503404235839872
50	0.8502824401855498
51	0.850365638732913
52	0.8503079319000273
53	0.8502966976165802
54	0.8502291202545194
55	0.8503756809234648
56	0.8503285408020047
57	0.8504340076446562
58	0.8502585792541533
59	0.8503732299804716
60	0.8502805519104033
61	0.8502393341064483
62	0.8504902362823517
63	0.8503582191467314
64	0.8503159427642852
65	0.8502233982086209
66	0.8502221488952664
67	0.8504351329803495
68	0.8503650856018095
69	0.8501250743865996
70	0.8503879165649442
71	0.8503757286071807
72	0.8503230285644561
73	0.8502927589416533
74	0.8503192329406766
75	0.8502820205688506
76	0.8503577995300322
77	0.8503831577301053
78	0.8503433609008819
79	0.8504252433776884
80	0.8503255653381376
81	0.8503208827972442
82	0.8504116630554228
83	0.8504254627227812
84	0.8503481197357206
85	0.8503584384918241
86	0.8503754329681426
87	0.8503502082824734
88	0.8503010654449492
89	0.8503817844390897
90	0.8503735446929961
91	0.8502914428710966
92	0.8503050231933623
93	0.850412082672122
94	0.8504146480560331
95	0.8503545761108429
96	0.8504199600219755
97	0.8503066444397003
98	0.8503219318389921
99	0.8503160858154326
100	0.8504182815551786
101	0.8504452133178739
102	0.8502389717102079
103	0.8502600288391142
104	0.8504960727691679
105	0.8502639198303252
106	0.8503752899169951
107	0.850369596481326
108	0.8503059482574493
109	0.8502482891082794
110	0.8503794384002714
111	0.8503338813781767
112	0.8503724670410185
113	0.8503544521331816
114	0.8502417945861847
115	0.8505499362945586
116	0.8503237438201934
117	0.8503966331481962
118	0.8503048610687285
119	0.8504844760894805
120	0.8503640937805206
121	0.8503273677825958
122	0.850414876937869
123	0.8503940296173125
124	0.8502769565582304
125	0.8503270816803008
126	0.8503267765045195
127	0.8503477668762236
128	0.8503243064880401
129	0.8503155517578155
130	0.8504144287109403
131	0.8503317260742216
132	0.8503462409973173
133	0.8503245544433623
134	0.8504937076568633
135	0.8504461956024196
136	0.8504004478454619
137	0.8502973556518585
138	0.8503991127014188
139	0.8502791213989287
140	0.8502911853790311
141	0.8504005241394073
142	0.8503303432464628
143	0.8502986240386992
144	0.8503070735931426
145	0.8503016185760528
146	0.8502941131591826
147	0.8503872203826932
148	0.8503485012054472
149	0.8503727817535429
150	0.850383253097537
151	0.8503401470184355
152	0.8503656768798857
153	0.8503301620483428
154	0.8503399085998564
155	0.8503372287750273
156	0.8502758407592803
157	0.8503758525848417
158	0.8504740047454864
159	0.8504477596282987
160	0.8503686904907255
161	0.850357389450076
162	0.8503354263305694
163	0.8502784252166777
164	0.8503220081329375
165	0.8504385566711454
166	0.8503846645355253
167	0.8503560829162626
168	0.8504396724700956
169	0.8503284454345732
170	0.8502788162231474
171	0.8503480339050322
172	0.8504698085784941
173	0.8502491664886505
174	0.8503717517852811
175	0.8503145694732694
176	0.8505021762847931
177	0.8504471588134793
178	0.850353078842166
179	0.8503145599365264
180	0.8503007602691679
181	0.8505100822448761
182	0.8506115627288846
183	0.8503728103637724
184	0.8503543090820342
185	0.8503565883636504
186	0.8503644657135039
187	0.8503696918487578
188	0.8504031753540069
189	0.8503105449676542
190	0.8503808879852324
191	0.8503605079650907
192	0.8503658008575468
193	0.8502774429321318
194	0.8503911972045928
195	0.8502978992462187
196	0.8502655887603789
197	0.850351572036746
198	0.8503299713134794
199	0.8503809642791778
200	0.8502467155456574
201	0.8504597187042264
202	0.8503977775573759
203	0.8503547382354766
204	0.8503419971466093
205	0.8503779220581082
206	0.8502434349060088
207	0.8502118110656764
208	0.8503653812408476
209	0.85045201301575
210	0.8504797649383575
211	0.8502264308929472
212	0.8502972793579131
213	0.8504782581329375
214	0.850306806564334
215	0.8503861236572294
216	0.8503876781463651
217	0.8503566646575957
218	0.8503490924835233
219	0.8503542137146025
220	0.8503056335449248
221	0.8503927803039579
222	0.8502705860137969
223	0.8503215885162383
224	0.8503989219665555
225	0.8504401206970242
226	0.8503959655761747
227	0.8501018238067657
228	0.8503198814392119
229	0.8503458595275908
230	0.8503348731994658
231	0.8503821372985869
232	0.8502580738067658
233	0.8503459644317657
234	0.8505056762695342
235	0.8503126335144073
236	0.8503252696990997
237	0.8503394794464141
238	0.8503652000427275
239	0.8503405189514188
240	0.8503339385986357
241	0.8503669071197537
242	0.8503038120269804
243	0.850297040939334
244	0.8502962303161652
