	EffectiveMass	Error
0	0.0	
1	2.315296127575346	0.001182137999619478
2	2.210246837575897	0.0009543825328270375
3	2.2404942038425957	0.0008584684988390307
4	2.2421660250579634	0.0009052386401896354
5	2.246936265582673	0.0009142239939207428
6	2.249027691204372	0.0009210728343059375
7	2.251394787832556	0.0008743692869382709
8	2.2513858255518726	0.000991048788393129
9	2.2507869908051106	0.0010563282575210301
10	2.252179108054201	0.0011477058855792904
11	2.2530412401970508	0.0011589643126574758
12	2.252709061409116	0.0012985095980821996
13	2.2530833285590752	0.0014169327982708271
14	2.2508139670608838	0.0015001692238584999
15	2.2510151901700963	0.0016464806377756486
16	2.2500410193290827	0.001914826497419534
17	2.2475619432341567	0.002250603564282067
18	2.248688673348985	0.002458905788789113
19	2.2516406213669264	0.002676511034012489
20	2.2491893287663935	0.00290998397361953
21	2.2524420207825857	0.003556543495992911
22	2.2482074133441867	0.0038574777685166125
23	2.249117871951054	0.004492740774803849
24	2.259734874753471	0.005121939310138376
25	2.256632454688668	0.00586195815937984
26	2.2628295399061167	0.006991744150138733
27	2.2628498195931446	0.008136095806570888
28	2.2633784984138448	0.009663415155378842
29	2.268087613872334	0.011927916686149953
30	2.2663304785259233	0.01388472628032297
