	Correlator	Error
0	1.3497235484408127e-11	2.2740319856046107e-13
1	2.708597282056173e-11	3.5167121437384444e-13
2	7.117672790853931e-12	9.012957469435645e-14
3	2.607247591460841e-12	3.227483689190656e-14
4	9.591429879050546e-13	1.1759984528629842e-14
5	3.63089987189205e-13	4.487628110905182e-15
6	1.3935283354981815e-13	1.7320347144580342e-15
7	5.4127875854591556e-14	6.836931497260498e-16
8	2.1183361428968088e-14	2.7377566714364675e-16
9	8.371808575607541e-15	1.1217892610178374e-16
10	3.329193097334453e-15	4.701793762468156e-17
11	1.323338163402476e-15	1.9762646819914198e-17
12	5.281042815308627e-16	8.441259204410605e-18
13	2.1140145958388285e-16	3.5844311764757606e-18
14	8.462766540545e-17	1.5293956366425997e-18
15	3.3913826842631225e-17	6.525770788872609e-19
16	1.362437749624702e-17	2.848311809642926e-19
17	5.471395663691053e-18	1.2421325271125382e-19
18	2.2012905894415155e-18	5.361593350654166e-20
19	8.816493905680644e-19	2.3462703969990048e-20
20	3.552226510609995e-19	1.055467003770261e-20
21	1.4495036359936078e-19	4.8216204791053566e-21
22	5.926660401799854e-20	2.216153729761377e-21
23	2.4481242013528616e-20	1.0203591329550099e-21
24	9.98260680316017e-21	4.672492763471778e-22
25	4.0773270789595086e-21	2.142358630127198e-22
26	1.6312213789537525e-21	9.668625026438567e-23
27	6.3765527085008355e-22	4.435977956304351e-23
28	2.5298797944519685e-22	2.0986783035922156e-23
29	1.0230727200438342e-22	9.989109300105701e-24
30	4.14982579344137e-23	4.887815242452979e-24
31	1.8601556670716933e-23	2.857005972416869e-24
32	1.2719044124994454e-23	2.353578451445893e-24
