	Correlator	Error
0	1.2217715669834727e-11	2.1130710444245154e-13
1	2.5555303152458217e-11	3.33393488475986e-13
2	6.504242293103587e-12	8.297642318970852e-14
3	2.3132799054637327e-12	2.888000296354654e-14
4	8.280102072193859e-13	1.024931693490462e-14
5	3.053716093950801e-13	3.816922311205078e-15
6	1.143287264435295e-13	1.437812756561106e-15
7	4.337963210353673e-14	5.552235351861268e-16
8	1.6600483935816306e-14	2.177552106549153e-16
9	6.423348414145375e-15	8.757758605157662e-17
10	2.5035237173583788e-15	3.613918551858068e-17
11	9.75061316176895e-16	1.499311096524356e-17
12	3.81369601983213e-16	6.337018434735234e-18
13	1.498581536077875e-16	2.669560896050139e-18
14	5.888858516781743e-17	1.13238816930607e-18
15	2.3150372319891625e-17	4.788363107153648e-19
16	9.137537823337872e-18	2.0748038026255897e-19
17	3.602260108501317e-18	8.951736606837099e-20
18	1.4224249088222617e-18	3.828804705037974e-20
19	5.596048881195198e-19	1.6770786844860627e-20
20	2.215695135689764e-19	7.574179404240011e-21
21	8.902416539314655e-20	3.431213565368411e-21
22	3.588794667796346e-20	1.5614912887465058e-21
23	1.45895524562905e-20	7.191576150110008e-22
24	5.854045343438062e-21	3.2744340695464642e-22
25	2.3542935130290753e-21	1.4710076542176385e-22
26	9.302892910354816e-22	6.558829003367903e-23
27	3.5969155504987014e-22	2.956067558729291e-23
28	1.4273161574006133e-22	1.3872679558430074e-23
29	5.723368753996347e-23	6.587309969402282e-24
30	2.1767487949077782e-23	3.235591258474394e-24
31	9.03596718526215e-24	1.8777068797403243e-24
32	5.847701866406738e-24	1.5522921028361135e-24
