	Correlator	Error
0	1.727596071655122e-12	2.1976220897275612e-14
1	3.1978868728792585e-11	3.0388229844444953e-13
2	8.848361054812002e-12	8.071999802933366e-14
3	3.3942412445705115e-12	3.022522942835175e-14
4	1.2976398871363924e-12	1.1523251750758833e-14
5	5.078780788237977e-13	4.552534776636294e-15
6	2.0046741837761007e-13	1.817000808645285e-15
7	7.969023609686488e-14	7.371001466967522e-16
8	3.1787209917058035e-14	3.0025650243222705e-16
9	1.2732985282653293e-14	1.2330913786549534e-16
10	5.1156915798092146e-15	5.090931642932035e-17
11	2.058281752680326e-15	2.097180548144093e-17
12	8.288680122922524e-16	8.690156359554246e-18
13	3.3422784315565913e-16	3.612806454140088e-18
14	1.3496363469654048e-16	1.5106009522931138e-18
15	5.458027401688927e-17	6.289243944033068e-19
16	2.209788561289139e-17	2.63128764565685e-19
17	8.958316988873211e-18	1.103951680396133e-19
18	3.6413410666196825e-18	4.6695331307957056e-20
19	1.477163526787313e-18	1.984976051554684e-20
20	5.987822418164532e-19	8.470475698327394e-21
21	2.4319580220996903e-19	3.645110271549564e-21
22	9.874314298272017e-20	1.5778678153417341e-21
23	4.0189567215280646e-20	6.792898719896341e-22
24	1.633888912755864e-20	2.932806301344077e-22
25	6.632187686076183e-21	1.2779378325188612e-22
26	2.684914900676163e-21	5.572189624433895e-23
27	1.0861946710431776e-21	2.4266318827354065e-23
28	4.3996858079332455e-22	1.0725074162749411e-23
29	1.779546683529132e-22	4.8122588972188194e-24
30	7.313528217949042e-23	2.2080478445258097e-24
31	3.34708954428456e-23	1.1491227439128644e-24
32	2.3336343032053712e-23	8.847586487519959e-25
