	EffectiveMass	Error
0	0.0	
1	1.3954937089457122	0.002128669802333317
2	1.034716270735385	0.002010658320661756
3	1.0318434301392125	0.0018710728757574489
4	0.9998786381008445	0.001861031540673297
5	0.9846415548182155	0.0019580468026329212
6	0.9705270952139031	0.0021562722262697094
7	0.9624648321182516	0.002120728180089571
8	0.9507727979503491	0.002304489897746782
9	0.9421124898866725	0.002626580072949654
10	0.9437104568907962	0.0028247753422947107
11	0.9395729498303029	0.003221718378612155
12	0.9340866968110081	0.0034940132298884835
13	0.9341160001609288	0.00406572258212559
14	0.9343717111423284	0.004290650040393588
15	0.9293967775316625	0.005043295867883103
16	0.931129843670877	0.006048454471212044
17	0.9285178386341232	0.006622175598524888
18	0.9340608470999459	0.007766960012185617
19	0.9292361574777234	0.009274384645714768
20	0.9124688526865364	0.009820796496513594
21	0.910143408861191	0.011635079976841455
22	0.8975189465672276	0.013382472451176353
23	0.9136107411088293	0.01559849791997006
24	0.9075167323196245	0.01712300833041027
25	0.9245087806338439	0.02099611122735398
26	0.9548585397519892	0.02601758331626569
27	0.9262428407089422	0.03149691642496731
28	0.9038827135973105	0.03554060494175885
29	0.9820353361788976	0.050870905729815744
30	0.9871190311106375	0.07056559309668167
