	Correlator	Error
0	1.5658502093841921e-12	2.0149306708368984e-14
1	2.968596285360707e-11	2.8467312988973084e-13
2	7.890525084588498e-12	7.285022023751752e-14
3	2.9312412819409677e-12	2.6426710198425446e-14
4	1.0882005517442287e-12	9.79078701538754e-15
5	4.1450733942388094e-13	3.768459381360238e-15
6	1.5953171729691085e-13	1.467918723460286e-15
7	6.193800055217641e-14	5.825012634455095e-16
8	2.4149726898269238e-14	2.3220827989745316e-16
9	9.46480738419017e-15	9.340358548204282e-17
10	3.724384685562019e-15	3.784557493815241e-17
11	1.4680919697499697e-15	1.5317852376007074e-17
12	5.793073335448921e-16	6.246991128937396e-18
13	2.289687989347367e-16	2.558688440408754e-18
14	9.066527956465066e-17	1.0552184517977942e-18
15	3.596453637696671e-17	4.333679174987709e-19
16	1.4288198980030325e-17	1.7903442647245123e-19
17	5.683838176490534e-18	7.414324755982025e-20
18	2.267555357887702e-18	3.100975028764698e-20
19	9.030140765758043e-19	1.3070015476500177e-20
20	3.5949072920250035e-19	5.5469766244140344e-21
21	1.434051202156056e-19	2.3798856116668413e-21
22	5.719478339207944e-20	1.0280573571264461e-21
23	2.2892695918894287e-20	4.417712200880553e-22
24	9.152149207819163e-21	1.900422038017675e-22
25	3.64745802673054e-21	8.266437859715613e-23
26	1.449008976002033e-21	3.598998464397545e-23
27	5.743832130284749e-22	1.570556866339362e-23
28	2.281832749794811e-22	6.964144648386975e-24
29	9.04963565196685e-23	3.147562261610497e-24
30	3.6361298844605957e-23	1.4545561642788155e-24
31	1.6259037202818148e-23	7.646861125216351e-25
32	1.1188686458003076e-23	5.937170386795339e-25
