	Amplitude1	DeltaA1	Amplitude2	DeltaA2	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	4.0376771929669387e-11	1.2472558855731629e-12	2.125749128646199e-11	21.31024373785693	0.851049393172229	0.0016978161924588134	1.129481769252434	0.03889984470919705	0.27843237608020477	6.971937800907275	23	5
