	Correlator	Error
0	1.196316767687897e-12	1.5796863282717064e-14
1	2.420507605599455e-11	2.3657962098624297e-13
2	5.658768407367235e-12	5.3695072709453875e-14
3	1.8809674541572486e-12	1.7471546855912356e-14
4	6.289008724899408e-13	5.851029606909087e-15
5	2.1686363207804846e-13	2.0487560440589123e-15
6	7.592937104517732e-14	7.29130690926808e-16
7	2.6948461822033107e-14	2.664421911827435e-16
8	9.625795569055974e-15	9.796566247013159e-17
9	3.465694860017959e-15	3.6426983220030365e-17
10	1.257507689907477e-15	1.3732278354244572e-17
11	4.573745992970268e-16	5.1857156576431755e-18
12	1.6659592802565653e-16	1.9850063693894764e-18
13	6.08785426864263e-17	7.676863923360276e-19
14	2.2290877544713015e-17	3.0033946287847216e-19
15	8.17990155476781e-18	1.1770593825814143e-19
16	3.0085550189502404e-18	4.672588354837441e-20
17	1.1074998121535813e-18	1.8648645612016586e-20
18	4.087870964075638e-19	7.532628085457782e-21
19	1.5053984674261834e-19	3.064874703577931e-21
20	5.548584258828582e-20	1.265619121254039e-21
21	2.0560717923793146e-20	5.336704362712363e-22
22	7.614838399557271e-21	2.2680656406276843e-22
23	2.847799505722919e-21	9.617486310232835e-23
24	1.0570676458876354e-21	4.1089715770702277e-23
25	3.8935778360436138e-22	1.7575730734998068e-23
26	1.415789014455597e-22	7.503778459984313e-24
27	5.114229412926189e-23	3.220317302309694e-24
28	1.8835738584255614e-23	1.4154174799073098e-24
29	7.03155084677746e-24	6.387672840505016e-25
30	2.588634949777298e-24	2.9541014139185744e-25
31	1.0590530982304403e-24	1.5609824145313066e-25
32	6.821145740920267e-25	1.223589625778406e-25
