	Correlator	Error
0	1.1840848048778432e-11	2.0445314063007117e-13
1	2.4538943887473976e-11	3.2084398003544885e-13
2	5.91030208659316e-12	7.57212445226652e-14
3	2.010009811696699e-12	2.5201128236762974e-14
4	6.871529893478167e-13	8.540887841638953e-15
5	2.421131300628599e-13	3.03692405942953e-15
6	8.659351492702424e-14	1.091916640726429e-15
7	3.138210887443457e-14	4.022837686835621e-16
8	1.1470508432605763e-14	1.5052911609891326e-16
9	4.239424903653596e-15	5.774226179763032e-17
10	1.5782510445764142e-15	2.2703339728176704e-17
11	5.872656728545527e-16	8.975245772241816e-18
12	2.1936925165821934e-16	3.613870037236893e-18
13	8.232965022504787e-17	1.4522815010389213e-18
14	3.090084608075084e-17	5.87629796494553e-19
15	1.1604081801115076e-17	2.366213946914866e-19
16	4.374725328344067e-18	9.758776691011811e-20
17	1.6484495183263745e-18	4.01332571671948e-20
18	6.218050122716106e-19	1.635014804692886e-20
19	2.33800660313027e-19	6.816540171398007e-21
20	8.828685518963388e-20	2.9269070434823344e-21
21	3.3794379150585903e-20	1.2592329512801995e-21
22	1.298846534957962e-20	5.441929210313035e-22
23	5.03676114052841e-21	2.374595799083346e-22
24	1.926304667710601e-21	1.0243932375354333e-22
25	7.36636038336397e-22	4.3684782130843976e-23
26	2.767782643661952e-22	1.849543108539956e-23
27	1.0185952463757358e-22	7.945085060702673e-24
28	3.839237742129603e-23	3.544427472029539e-24
29	1.4698256008667304e-23	1.5961447622980225e-24
30	5.3972014207810635e-24	7.397989928062514e-25
31	2.1819254515042217e-24	4.0145566050677333e-25
32	1.393466788050432e-24	3.19808035432034e-25
