	Correlator	Error
0	1.4164748217377674e-09	1.133450978410685e-11
1	2.8975743786921e-08	2.2862361051045053e-10
2	5.874989974448138e-09	4.5707916704677104e-11
3	1.570126058282353e-09	1.2416231228028724e-11
4	4.2587647772866664e-10	3.425003734580746e-12
5	1.1841684040403893e-10	9.709190005611803e-13
6	3.343416259941413e-11	2.8663591210667273e-13
7	9.54414335889186e-12	8.581514270787485e-14
8	2.746191782478203e-12	2.6375023553414476e-14
9	7.947867920529629e-13	8.227662460203209e-15
10	2.3171346374228756e-13	2.62268009006438e-15
11	6.778543411700061e-14	8.515202341742588e-16
12	1.9899537592424863e-14	2.7669103175702445e-16
13	5.855077048576024e-15	9.151905521907567e-17
14	1.7062516109419206e-15	3.069324466989318e-17
15	4.991066427739343e-16	1.0533210102260096e-17
16	1.467429096323989e-16	3.721838042970911e-18
17	4.351229816724842e-17	1.305509772692984e-18
18	1.2741365980421029e-17	4.582648791439558e-19
19	3.8205994402783405e-18	1.5984776635684627e-19
20	1.1388825872960038e-18	5.689924283284899e-20
21	3.389875534389721e-19	2.0534460334593122e-20
22	1.0124914951550077e-19	7.454615596980927e-21
23	2.9977062448988237e-20	2.7320096835654964e-21
24	8.99343612501723e-21	1.013217546168718e-21
25	2.514664259406351e-21	3.746175744958486e-22
26	6.19776616056832e-22	1.3994311411147648e-22
27	1.6301280836898752e-22	5.257429652136745e-23
28	4.4697151272997515e-23	1.9740484543357303e-23
29	9.996746791206031e-24	7.544089655326793e-24
30	2.235770247784747e-24	2.88359685237597e-24
31	-6.239150368400956e-25	1.2541152981842273e-24
32	-8.33865501457925e-25	9.161190035684464e-25
