	Correlator	Error
0	2.1741913437530976e-09	1.6787703159483818e-11
1	4.105294798916824e-08	3.145453985217527e-10
2	9.702735175408757e-09	7.277409748888936e-11
3	2.9927591041149907e-09	2.2633737785240787e-11
4	9.248368951786384e-10	7.095179920536586e-12
5	2.906634423770364e-10	2.266356962040892e-12
6	9.202599587083049e-11	7.402096500570626e-13
7	2.929687617508035e-11	2.433817639327055e-13
8	9.356444627513147e-12	8.092554380516731e-14
9	2.9936317258429865e-12	2.698799482848375e-14
10	9.61730645259452e-13	9.072717566094524e-15
11	3.0960578998531723e-13	3.0821655582656587e-15
12	9.975885356828833e-14	1.0432407615449981e-15
13	3.2157733998579056e-14	3.538695195379849e-16
14	1.0327132459057553e-14	1.2079259226968367e-16
15	3.3247796808965156e-15	4.174250377813817e-17
16	1.0699730213580437e-15	1.4538358324747104e-17
17	3.443795641633853e-16	5.073700158312506e-18
18	1.1024761761315774e-16	1.780596701915722e-18
19	3.535051454617383e-17	6.264101728170003e-19
20	1.1368330350292689e-17	2.233116119223422e-19
21	3.6665648083886e-18	8.020661955757386e-20
22	1.1834361315029994e-18	2.8877444706668793e-20
23	3.787476486791994e-19	1.0295253370469704e-20
24	1.2135835994940545e-19	3.761785822418851e-21
25	3.837299832206116e-20	1.375181566966558e-21
26	1.205946901422369e-20	5.050530847237202e-22
27	3.822387478754547e-21	1.8537946471507424e-22
28	1.232374716696069e-21	6.860610329970531e-23
29	3.874739835105469e-22	2.595394921256507e-23
30	1.2207016178131454e-22	9.882402480825859e-24
31	4.049574333350698e-23	4.290690424275719e-24
32	2.2812528529576208e-23	3.0265807724659915e-24
