	EffectiveMass	Error
0	0.0	
1	1.329281468802011	0.0013510796665581572
2	1.0619205088213164	0.001315824459592547
3	1.0587091335873984	0.0012544288413318197
4	1.0401802039540506	0.0012328503710637335
5	1.0316035008881215	0.001267285554826439
6	1.0254408375449109	0.0012934591634655075
7	1.0214508845651176	0.0014218915498153896
8	1.0199609892226726	0.0014859054238980306
9	1.0154899369410804	0.0015497215019471215
10	1.013380909841369	0.0016823472948737685
11	1.0119202287157774	0.001832740571269455
12	1.011183657964175	0.0019285303986558192
13	1.0157086741757995	0.0022767772507360042
14	1.0137006254084495	0.002527277492845109
15	1.0138961243278894	0.0028317446234434585
16	1.0130811231261885	0.003131980247013269
17	1.0192860858019839	0.0036399847907556604
18	1.0187826499009411	0.004213874200862421
19	1.0169600596239121	0.004870581779301814
20	1.0119335782778045	0.005409353595881989
21	1.0087668611747878	0.0061501984452400115
22	1.0155166318675175	0.007361923656479246
23	1.0176167722932825	0.009013667376063622
24	1.0294492605845418	0.01028313510922324
25	1.0346590167487735	0.012287217977022941
26	1.0333869777854323	0.015027393562388686
27	1.0191765215880686	0.017752091790349676
28	1.0430569666837644	0.022882428201121418
29	1.0353887295062314	0.027243117414319094
30	1.0806457294143903	0.03818569798989724
