A0_old,A1_old,A0_new,A1_new,m0,m1,dm
4.9749651314992955e-08,3.774574164446832e-08,1.0273128644484883e-13,1.5960856210063402e-13,1.1443955940035933,1.4411255197945851,0.29672992579099183
4.976217676696584e-08,3.7618179509663325e-08,1.0269931798579319e-13,1.592168373393429e-13,1.1444739264218518,1.4404787326969428,0.2960048062750911
4.975306549288873e-08,3.7768173343398655e-08,1.0272217596418775e-13,1.5971575070408074e-13,1.144440718706233,1.4411421131148983,0.2967013944086651
4.9736706824128544e-08,3.787996015186006e-08,1.0271969227393371e-13,1.6009751850463276e-13,1.1443929006787736,1.4420553858578125,0.29766248517903876
4.9736878003606645e-08,3.763499135474133e-08,1.0268693628749614e-13,1.5898251156096384e-13,1.144439944859993,1.4404114130296877,0.2959714681696947
4.9754894571866734e-08,3.777425622080575e-08,1.027031184182361e-13,1.5964300690553534e-13,1.1444807320817896,1.441334334385396,0.2968536023036063
4.97717356398149e-08,3.764805797371842e-08,1.0272241340875608e-13,1.59527216264187e-13,1.1445302081663988,1.4409461429907153,0.29641593482431655
4.973398420648523e-08,3.778476125618228e-08,1.0270432850070185e-13,1.598165057159694e-13,1.14436268786863,1.4415312353697984,0.29716854750116845
4.976085247322362e-08,3.7657881320675984e-08,1.0272075373725585e-13,1.5934309744070238e-13,1.1444455477245268,1.4408014469345682,0.2963558992100414
4.9749653393253e-08,3.776812200255838e-08,1.027275259603317e-13,1.5963451443694458e-13,1.1444128531440878,1.4411494369004925,0.29673658375640477
4.974810013639366e-08,3.7734883747240726e-08,1.027292797328265e-13,1.5966132121757446e-13,1.1444015676230765,1.441175244034803,0.2967736764117264
4.974858121633788e-08,3.775932089681402e-08,1.027263378741757e-13,1.5960045552889897e-13,1.1444273494731032,1.4412712721984882,0.29684392272538507
4.9756082740056893e-08,3.7711067111465146e-08,1.027172694862772e-13,1.5946865966426427e-13,1.1444449594195172,1.4409283781296942,0.29648341871017714
4.973108827750189e-08,3.781503057735328e-08,1.0273477892817877e-13,1.5968602534253045e-13,1.1443782487588599,1.4417396297113454,0.29736138095248554
4.974285454741651e-08,3.778334554317181e-08,1.0274703434045627e-13,1.5946473096685454e-13,1.1444155820848962,1.4412672740641304,0.29685169197923417
