	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	6.094876790715195e-08	7.207713393238867e-07	1.1260585365830793	1.9366802465767707	0.8106217099936914	0.321677334393566	21	8
