	Correlator	Error
0	1.71384160433591e-09	1.3518364955430064e-11
1	3.385035777750474e-08	2.639481257450582e-10
2	7.350763843580435e-09	5.631886102704252e-11
3	2.103249195461937e-09	1.6304726287573255e-11
4	6.074161059833567e-10	4.7805527989622965e-12
5	1.7924364227867486e-10	1.434907045424543e-12
6	5.350905621407361e-11	4.4468625485266375e-13
7	1.6102997220302556e-11	1.3924986474147426e-13
8	4.8731556586032504e-12	4.4355442344631696e-14
9	1.480791861254329e-12	1.424170744238034e-14
10	4.5241030630384213e-13	4.632062936120469e-15
11	1.3864411604130887e-13	1.5276178339119716e-15
12	4.257841181698085e-14	5.028522035302874e-16
13	1.3074979561150324e-14	1.6682403980333397e-16
14	3.9914994676026765e-15	5.586671087705566e-17
15	1.2243948887648397e-15	1.9073499889971067e-17
16	3.751498501595722e-16	6.6548608506969485e-18
17	1.1562554087456638e-16	2.323134273067723e-18
18	3.5400325635484895e-17	8.154911292088242e-19
19	1.0885367234578446e-17	2.8743054592652745e-19
20	3.346136637466428e-18	1.0227132871123798e-19
21	1.0299466790801346e-18	3.664790939851009e-20
22	3.18974208001738e-19	1.3197845657605482e-20
23	9.686550757706259e-20	4.715760767359567e-21
24	2.956185002725325e-20	1.721496864181407e-21
25	8.719329023816657e-21	6.332175061988121e-22
26	2.410923452647245e-21	2.3421298234880325e-22
27	6.983905439842301e-22	8.720704128035977e-23
28	2.1115942769197534e-22	3.2516101115291633e-23
29	6.295120321380334e-23	1.2391188531459655e-23
30	1.7217279230788293e-23	4.8522525007548614e-24
31	3.809816772906004e-24	2.123494494502077e-24
32	1.5385170635787803e-24	1.5070685825935583e-24
