	Correlator	Error
0	1.5936427295643703e-09	1.2669918540104138e-11
1	3.17531986241126e-08	2.495853046655089e-10
2	7.295587568680793e-09	5.6335450902730856e-11
3	2.1645508020640193e-09	1.698883941434544e-11
4	6.526155528518167e-10	5.2208227317917804e-12
5	2.0162097241709436e-10	1.648019703239097e-12
6	6.327185117753791e-11	5.431122595777078e-13
7	2.006486721608291e-11	1.8139344016630625e-13
8	6.414328615443833e-12	6.230521485106667e-14
9	2.0621554642820806e-12	2.173249399032174e-14
10	6.675860345734769e-13	7.748460927287183e-15
11	2.1666469904673538e-13	2.8149423025688e-15
12	7.061486230112456e-14	1.0257009095892702e-15
13	2.306680738888489e-14	3.802221786745321e-16
14	7.458161862980028e-15	1.44074549132378e-16
15	2.4162311508503195e-15	5.588239437853793e-17
16	7.8761919409191925e-16	2.2313246936178678e-17
17	2.597442914644605e-16	8.882751837453405e-18
18	8.407874447517458e-17	3.516469777743219e-18
19	2.78373092912055e-17	1.39155899463786e-18
20	9.142708829471733e-18	5.623322760669948e-19
21	3.0058631015151155e-18	2.2876314774141423e-19
22	9.854748257295638e-19	9.326436590493506e-20
23	3.2347965374638315e-19	3.868211585073385e-20
24	1.0946406138258018e-19	1.6249762391314877e-20
25	3.357367037669055e-20	6.815266143199665e-21
26	9.405009931006247e-21	2.8750263954855146e-21
27	2.7165890089654816e-21	1.2336738214727106e-21
28	7.664240601464697e-22	5.254973549197854e-22
29	1.905952420707089e-22	2.2749771406032567e-22
30	4.866954654559266e-23	9.997724366866827e-23
31	-3.035558471477737e-23	5.1399226121167477e-23
32	-3.7915564388169325e-23	4.1371468839367154e-23
