	Correlator	Error
0	2.3209958953805277e-09	1.7880141273181074e-11
1	4.3109549587019725e-08	3.299240822126528e-10
2	1.091183170814833e-08	8.166778683178059e-11
3	3.563851123643822e-09	2.6905573909318275e-11
4	1.16771865572336e-09	8.952361092198742e-12
5	3.890992596520454e-10	3.0351613023634005e-12
6	1.306489334091183e-10	1.05245306408758e-12
7	4.411357336939673e-11	3.672944017595336e-13
8	1.4945268846013463e-11	1.2963850339967676e-13
9	5.072480403897799e-12	4.586829141233581e-14
10	1.7286544897280773e-12	1.6352766861117167e-14
11	5.903127888403927e-13	5.888786574578373e-15
12	2.0179826319918415e-13	2.1142955558538584e-15
13	6.900492758732699e-14	7.599284690010624e-16
14	2.3507125438005106e-14	2.749787539466288e-16
15	8.024849177795261e-15	1.0072521850798614e-16
16	2.73875885540568e-15	3.716266688577761e-17
17	9.347552232485743e-16	1.3729603789881763e-17
18	3.173604182637445e-16	5.1041300044813906e-18
19	1.0787201628459393e-16	1.9054933708701248e-18
20	3.676087357633469e-17	7.207705024496954e-19
21	1.2575657296745478e-17	2.7423855610845664e-19
22	4.307574359030752e-18	1.0437628256551653e-19
23	1.4647091163326275e-18	3.9333253894924764e-20
24	4.975622411535052e-19	1.5140782078868018e-20
25	1.6700476103730106e-19	5.850057261803024e-21
26	5.577698247646326e-20	2.2807950266487784e-21
27	1.8741686560976198e-20	8.917844841972163e-22
28	6.385411814339377e-21	3.516737440790898e-22
29	2.1273204539308905e-21	1.4185428245060717e-22
30	7.138893491376035e-22	5.769505353544788e-23
31	2.514957127389466e-22	2.6809660050803816e-23
32	1.479893376636923e-22	1.972531063428364e-23
