	Correlator	Error
0	1.5025373506459005e-09	1.1986757891534645e-11
1	3.03487995423608e-08	2.390350475165131e-10
2	6.558615368776328e-09	5.08423934489379e-11
3	1.8468621086460088e-09	1.4551245328150712e-11
4	5.280728266539123e-10	4.235612957171945e-12
5	1.5471744519000957e-10	1.2663980255506048e-12
6	4.603152554163106e-11	3.947039196661647e-13
7	1.3841911379229525e-11	1.2469935878866142e-13
8	4.195484690534305e-12	4.047229342351638e-14
9	1.2789417194837789e-12	1.3333429171010693e-14
10	3.9265509527826577e-13	4.487857767440126e-15
11	1.2091512786560506e-13	1.5389483454834558e-15
12	3.7377559887909736e-14	5.28671471267476e-16
13	1.1579289517394998e-14	1.8473724905444334e-16
14	3.5517405476294977e-15	6.571425909178748e-17
15	1.0926576152559786e-15	2.392303078195412e-17
16	3.37967913051885e-16	8.968242785768924e-18
17	1.0558288214818408e-16	3.3431835221545003e-18
18	3.248790188922739e-17	1.2429274882430064e-18
19	1.0232778810679182e-17	4.604582407393876e-19
20	3.2015529081181192e-18	1.742204025034859e-19
21	1.0016206590236133e-18	6.66091618458324e-20
22	3.140015490993187e-19	2.5582239473288703e-20
23	9.796772256983931e-20	9.946290196499991e-21
24	3.111420315304318e-20	3.917331264293049e-21
25	9.126875786899725e-21	1.5385676229781732e-21
26	2.3968602832770223e-21	6.09542596184248e-22
27	6.622465361351614e-22	2.4428747162202393e-22
28	1.8608506349655586e-22	9.751294339179139e-23
29	4.422477879245169e-23	3.9622883725589637e-23
30	1.0410494663928558e-23	1.6190348136582404e-23
31	-4.236266159250152e-24	7.637001388267699e-24
32	-5.286938206597555e-24	5.856460256215778e-24
