	Correlator	Error
0	1.7599897174158196e-09	1.3898909744559863e-11
1	3.44007416114899e-08	2.68897952357082e-10
2	8.197183634000898e-09	6.285101019955635e-11
3	2.522288539144862e-09	1.9610622953505074e-11
4	7.867328946261369e-10	6.2251841868311186e-12
5	2.5106367942355217e-10	2.0268957749889734e-12
6	8.126772454727877e-11	6.861335558066628e-13
7	2.655754436492983e-11	2.3491530695462645e-13
8	8.737285786662169e-12	8.236374824344791e-14
9	2.8865116480604587e-12	2.923527379046282e-14
10	9.59724888245276e-13	1.0575992792045005e-14
11	3.196451262108166e-13	3.88828691127536e-15
12	1.0693202123652794e-13	1.4296696193071615e-15
13	3.5888170033930675e-14	5.333030477061502e-16
14	1.1951165793269345e-14	2.0357195518381082e-16
15	3.986362063307256e-15	7.936622078150385e-17
16	1.3367333514136047e-15	3.186173360758291e-17
17	4.505583560287441e-16	1.2887576657976783e-17
18	1.4984451298546654e-16	5.180241693995661e-18
19	5.033929011404528e-17	2.0728139951121847e-18
20	1.682377648049176e-17	8.443196033933476e-19
21	5.6539957860680775e-18	3.4710958881509485e-19
22	1.893728670714829e-18	1.4205048287487728e-19
23	6.365142490393856e-19	5.942175777996304e-20
24	2.162522556053775e-19	2.5074903896801408e-20
25	7.21827044539024e-20	1.0491742526007864e-20
26	2.2642236892197505e-20	4.430425207155452e-21
27	6.858982804624881e-21	1.92859121269745e-21
28	2.2450001847705854e-21	8.372108129741562e-22
29	6.892422482039248e-22	3.677104383373203e-22
30	2.229003181010499e-22	1.6318330664064227e-22
31	1.6565445132586572e-23	8.493946509888619e-23
32	-3.080453068723061e-23	6.897743979356312e-23
