	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	5.284462872596611e-08	1.693109074249061e-07	1.2012239687576485	1.7684951888009528	0.5672712200433044	0.3207819988665645	21	8
