	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	9.53103439619088e-08	-0.4768393151883053	1.0489929980965662	106.72726067203223	105.67826767393566	0.006348543124711544	21	8
