	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	9.377104561245456e-08	1.2906471678177386e-05	1.1083856214316732	2.3605542363193655	1.2521686148876923	0.47069306203952604	21	8
