	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	4.845490794485903e-08	2.3643562636758838e-07	1.1201540735770843	1.7496818550115394	0.6295277814344551	0.3986210890436234	21	8
