	Correlator	Error
0	1.9198802669259176e-09	1.4995965166534628e-11
1	3.711779465556323e-08	2.871118686435631e-10
2	8.394688741477112e-09	6.3678388229878e-11
3	2.4923627021125497e-09	1.9091794966395288e-11
4	7.442269933544722e-10	5.783720074462954e-12
5	2.2656520837018646e-10	1.7897677404458891e-12
6	6.963483672407461e-11	5.691275591320621e-13
7	2.1548377330763163e-11	1.8249450126020998e-13
8	6.6969479750298675e-12	5.933316910069998e-14
9	2.087323364864979e-12	1.9389207160287913e-14
10	6.537330327451011e-13	6.40047841035155e-15
11	2.0525447247153014e-13	2.138029487189831e-15
12	6.454343261482587e-14	7.117034081259265e-16
13	2.030275622440774e-14	2.3803670967581295e-16
14	6.356674936654932e-15	8.025166006025547e-17
15	1.997022910416329e-15	2.7491736523671058e-17
16	6.270922675740467e-16	9.553504602589431e-18
17	1.974696761805072e-16	3.3211087584446974e-18
18	6.177355558706315e-17	1.1600575446206992e-18
19	1.9372103368631095e-17	4.0605386312879025e-19
20	6.086446148834602e-18	1.4395149229388507e-19
21	1.917108918501387e-18	5.151215971692737e-20
22	6.035432354268965e-19	1.847259726606657e-20
23	1.880066489186001e-19	6.560898385223892e-21
24	5.86850684867623e-20	2.386895660207819e-21
25	1.7991465882501667e-20	8.707770365483688e-22
26	5.376168656470365e-21	3.1892417922520666e-22
27	1.642722476802418e-21	1.1708413732613827e-22
28	5.137999310607144e-22	4.3231995467841476e-23
29	1.5503360520089843e-22	1.638098627937204e-23
30	4.6129796920483396e-23	6.296327361614881e-24
31	1.36130874424572e-23	2.731131826260437e-24
32	7.003476588315902e-24	1.9240226462618417e-24
