	A0_old	DeltaA0_old	A1_old	DeltaA1_old	A0_new	DeltaA0_new	A1_new	DeltaA1_new	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	5.762942537611643e-08	1.2839595072722064e-09	3.465437223797005e-08	3.0218032132944127e-09	1.3571709036289867e-13	3.2695127423092152e-15	1.5173750529968003e-13	1.518821782724951e-14	1.12329552332416	0.001795172388566429	1.4393102465971972	0.030411110165729283	0.31601472327303715	0.029621774208704602	26	5
