	Correlator	Error
0	1.657039768661367e-09	1.3128977927720361e-11
1	3.2862597447677574e-08	2.573651937420676e-10
2	7.3579569169181215e-09	5.661934615334532e-11
3	2.146309865220538e-09	1.6745387700598562e-11
4	6.340052034873297e-10	5.028276132663293e-12
5	1.9158473802959893e-10	1.548369129942512e-12
6	5.87001922758283e-11	4.950487864019256e-13
7	1.8158548777786854e-11	1.6009988071833469e-13
8	5.654557162187394e-12	5.29753978257883e-14
9	1.7683443205740485e-12	1.774108010272744e-14
10	5.566262695617604e-13	6.052552358756941e-15
11	1.7557200940514524e-13	2.0993165495532714e-15
12	5.559486468695962e-14	7.276444265379141e-16
13	1.76602410443709e-14	2.5571217422026535e-16
14	5.567494088317722e-15	9.156535516717884e-17
15	1.7588165218548667e-15	3.346833016866728e-17
16	5.582526190226659e-16	1.2591730178043932e-17
17	1.78113036810562e-16	4.758176249807226e-18
18	5.612464424883637e-17	1.7908351497068895e-18
19	1.7891186570282182e-17	6.704133538661504e-19
20	5.680916652504709e-18	2.5584604993604315e-19
21	1.808349740202769e-18	9.862181524708412e-20
22	5.735815252113744e-19	3.7954542010803693e-20
23	1.8224803159639187e-19	1.4861771444123688e-20
24	5.829559959112461e-20	5.898000288813761e-21
25	1.8256242513162977e-20	2.3131761174424173e-21
26	5.348760778456191e-21	9.144830262909989e-22
27	1.5496164959998705e-21	3.7075883101249187e-22
28	4.873724348428518e-22	1.501519542755313e-22
29	1.3908325873481436e-22	6.204250056686646e-23
30	3.9980857008336186e-23	2.5759434500201538e-23
31	3.9991203298313246e-24	1.2361501564729356e-23
32	-2.8251769181959797e-24	9.555906927505972e-24
