	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	6.056458846863259e-08	6.214884016111665e-07	1.1808620065856417	1.9658078625980386	0.784945856012397	0.3175328191414588	21	8
