	Correlator	Error
0	1.938447452853888e-09	1.5201622084245336e-11
1	3.716553811216977e-08	2.888629133322056e-10
2	9.18247984575086e-09	6.991844842801296e-11
3	2.9300924353452048e-09	2.258325535347893e-11
4	9.457485368442632e-10	7.417321442368023e-12
5	3.119289781745741e-10	2.4944367372502587e-12
6	1.0414095876422784e-10	8.675488526263058e-13
7	3.5047275864238344e-11	3.0473578013501694e-13
8	1.186605861989634e-11	1.0896092470050327e-13
9	4.033588888214084e-12	3.925279782793999e-14
10	1.3785185269609454e-12	1.4321571909535685e-14
11	4.724696924568213e-13	5.295723376413664e-15
12	1.6235395102068576e-13	1.9591625625543245e-15
13	5.5759931307465537e-14	7.290557028969301e-16
14	1.9048140610647122e-14	2.747111047829882e-16
15	6.5298834788095975e-15	1.0573527618344248e-16
16	2.2351201876589774e-15	4.1551966421534866e-17
17	7.708116815728086e-16	1.637948109862628e-17
18	2.635386318696567e-16	6.489094205097707e-18
19	9.011965735552009e-17	2.6041150746304327e-18
20	3.0753705516164625e-17	1.051945373528159e-18
21	1.0569474444171078e-17	4.25022170049479e-19
22	3.668613103687078e-18	1.7153675765879573e-19
23	1.2496024720464954e-18	6.892662058708254e-20
24	4.280535397609362e-19	2.828183861234836e-20
25	1.4110099651947792e-19	1.1813684487298731e-20
26	4.3668166786132315e-20	4.952848242484588e-21
27	1.3820558558368284e-20	2.10878956517855e-21
28	4.56989915165796e-21	8.968841180873996e-22
29	1.5195925091362533e-21	3.9203543081329756e-22
30	4.409960679408065e-22	1.7658066045001461e-22
31	1.0159745006781585e-22	9.063529669499447e-23
32	4.332908093164489e-23	7.101035193461677e-23
