	EffectiveMass
0	3.006631164550792
1	3.00670527458192
2	3.006839179992687
3	3.0066294956207376
4	3.006553306579601
5	3.006709814071666
6	3.0067829513549906
7	3.0067175197601426
8	3.0067331027984725
9	3.006705045700084
10	3.006688451766979
11	3.0067111492157093
12	3.0067294406890976
13	3.0067210483551134
14	3.0066331768036
15	3.006616420745861
16	3.006646375656139
17	3.0067582416534533
18	3.0068339633941754
19	3.0066866207122915
20	3.006674003601085
21	3.006682062149059
22	3.0066915607452502
23	3.006790981292735
24	3.0066091728210558
25	3.0067449283599954
26	3.0067680931091423
27	3.0067484188079945
28	3.0067812347412213
29	3.0067230415344346
30	3.006723127365123
31	3.006740798950206
32	3.0067487525940044
33	3.0067047405243024
34	3.0067208957672227
35	3.006814661026011
36	3.0066392326355085
37	3.0067441463470566
38	3.006729650497448
39	3.0066773700714213
40	3.0067781829834095
41	3.0066704082489126
42	3.0067091274261584
43	3.0066567516327014
44	3.0067349624633897
45	3.006597518920909
46	3.0067543506622423
47	3.006674880981456
48	3.0066537094116326
49	3.0066847515106314
50	3.0068101024627794
51	3.0066802310943714
52	3.006750497818004
53	3.0067048549652204
54	3.0068112182617295
55	3.006628942489635
56	3.0067263126373396
57	3.0066567516327014
58	3.0067500400543317
59	3.0066351890564067
60	3.006739206314098
61	3.006633844375621
62	3.006577835083018
63	3.006679410934459
64	3.006700410842906
65	3.006583833694468
66	3.00670454978944
67	3.0067512798309437
68	3.0066603851318465
69	3.006774616241466
70	3.0065813255310165
71	3.006690206527721
72	3.0067120552063096
73	3.0066783523559675
74	3.006650152206432
75	3.006582441329967
76	3.0066988277435414
77	3.0066906356811636
78	3.0066795063018903
79	3.0067739486694443
80	3.0068850135803333
81	3.0066692924499616
82	3.0067163944244486
83	3.0066403961181747
84	3.006657037734996
85	3.0067203235626323
86	3.0067107295990096
87	3.0067572307586774
88	3.0066154670715446
89	3.0067168617248643
90	3.006667098999034
91	3.0066010475158795
92	3.006683435440074
93	3.0066889190673933
94	3.006570930480967
95	3.0067390060424914
96	3.0066928768158068
97	3.0067036914825547
98	3.0067672252655138
99	3.006579914093028
100	3.006762781143199
101	3.0065801239013776
102	3.00668670654298
103	3.006661081314098
104	3.0066420459747425
105	3.006640357971202
106	3.006683139801036
107	3.0067642498016465
108	3.0067515373230083
109	3.0067527008056745
110	3.006581068038951
111	3.006684913635265
112	3.006669063568126
113	3.0066997337341417
114	3.0067799377441515
115	3.0066744327545267
116	3.0067003154754746
117	3.006750650405894
118	3.006755962371837
119	3.006777362823497
120	3.0068615722656356
121	3.0067545127868756
122	3.006789054870616
123	3.006738805770885
124	3.006662044525157
125	3.0066899013519404
126	3.0067008113861196
127	3.0067720031738387
128	3.006678895950328
129	3.0066754913330183
130	3.0067124938964946
131	3.0065119266510107
132	3.0066466331482045
133	3.006764965057384
134	3.0065224933624366
135	3.0067043590545763
136	3.0067562866211044
137	3.006689844131481
138	3.0065949344635117
139	3.0068401527404895
140	3.0067001724243267
141	3.0068173694610696
142	3.00665831565858
143	3.0066757297515974
144	3.0069178676605333
145	3.0066489315033067
146	3.0067366313934434
147	3.006737613677989
148	3.006716690063487
149	3.006665287017833
150	3.0067259025573843
151	3.0066846179962265
152	3.0067269134521597
153	3.0066549968719594
154	3.0067027187347524
155	3.006747303009044
156	3.006718101501476
157	3.0068823051452744
158	3.0066652107238876
159	3.0066800975799675
160	3.006710691452037
161	3.0067334842681994
162	3.0066796970367538
163	3.00667576789857
164	3.006735210418712
165	3.0066415691375843
166	3.006673946380626
167	3.006667499542247
168	3.006755380630504
169	3.0067518806457625
170	3.0066669178009136
171	3.0067137813568223
172	3.0067264556884874
173	3.006793937683116
174	3.006712312698375
175	3.006681776046764
176	3.006623153686534
177	3.006678314208995
178	3.006735181808483
179	3.006725625991832
180	3.006634197235118
181	3.0066653823852647
182	3.0067790317535508
183	3.0066574668884383
184	3.006725263595592
185	3.006706285476695
186	3.006652650833141
187	3.0067045974731554
188	3.0067234420776474
189	3.0066730499267686
190	3.0066956710815536
191	3.0066947841644396
192	3.0067350196838487
193	3.006762714385997
194	3.006732406616222
195	3.0066750144958605
196	3.0066511058807484
197	3.0067068576812845
198	3.0066485404968373
199	3.0065450000763043
200	3.006727371215831
201	3.0066131877899283
202	3.006680793762218
203	3.0065702629089457
204	3.0067217445373644
205	3.006683950424205
206	3.0067440128326517
207	3.0067033958435165
208	3.0067017078399765
209	3.0066285514831645
210	3.006745662689219
211	3.00671633720399
212	3.0067054176330674
213	3.006635599136363
214	3.0067477798462017
215	3.0067193794250597
216	3.006673240661632
217	3.0068204784393417
218	3.006632747650157
219	3.0066750144958605
220	3.0066765594482527
221	3.0066863727569686
222	3.006683683395397
223	3.006787519454967
224	3.006624174118053
225	3.0065745353698836
226	3.0067108821869004
227	3.0066449642181503
228	3.006727886199962
229	3.006626806259166
230	3.0067177581787217
231	3.006672515869151
232	3.006763677597057
233	3.0066644287109483
234	3.006633129119884
235	3.006794109344493
236	3.0066148567199815
237	3.0065477943420515
238	3.0067616462707627
239	3.0066707420349226
240	3.0066259670257676
241	3.0065836620330915
242	3.0067282676696885
243	3.006775636672984
244	3.0066800498962514
245	3.0067030143737896
246	3.006650285720836
247	3.00672688484193
248	3.006812276840221
249	3.006784839630137
250	3.006727142333995
251	3.006664724349986
252	3.0066513156890977
253	3.0067240238189807
254	3.0067245578765975
255	3.006671991348277
256	3.0066967105865583
257	3.0066307830810652
258	3.0066979217529406
259	3.0067424106598004
260	3.0066454315185656
261	3.0067133712768657
262	3.0067170906067004
263	3.006764335632335
264	3.006634826660167
265	3.0066929435730088
266	3.0067122745514023
267	3.0066678142547714
268	3.006671905517589
269	3.0066885471344102
270	3.006785430908214
271	3.0066906356811636
272	3.0067060661316023
273	3.0067131328582875
274	3.006806612014781
275	3.0067247104644883
276	3.0066086578369253
277	3.0066482353210557
278	3.006722745895397
279	3.0067093276977648
280	3.006697988510143
281	3.0067478942871197
282	3.006640148162852
283	3.0067960357666124
284	3.0066511344909777
285	3.0068049144744986
286	3.0067048549652204
287	3.006760845184337
288	3.0067320060730087
289	3.0066636085510363
290	3.006631803512584
291	3.0066460800171013
292	3.006617479324351
293	3.0067192935943714
294	3.00661533355714
295	3.006599979400646
296	3.0067656898498645
297	3.0066993904113875
298	3.006693782806407
299	3.0066833972931013
300	3.00669737815858
301	3.006590061187755
302	3.006702413558971
303	3.006737728118907
304	3.0067121696472277
305	3.006711311340343
306	3.00672254562379
307	3.0066670513153184
308	3.006654548645031
309	3.0068005371093856
310	3.0068028831482043
311	3.0067180347442735
312	3.00669158935548
313	3.0067050361633405
314	3.006971759796153
315	3.0066331195831406
316	3.006620855331432
317	3.006684684753429
318	3.006750373840343
319	3.0067103958129993
320	3.00665062904359
321	3.0066777038574326
322	3.006669387817393
323	3.006686725616466
324	3.0066593360900984
325	3.006656312942516
326	3.0066054821014516
327	3.006607961654674
328	3.006685209274303
329	3.006650667190563
330	3.006653261184703
331	3.0066598415374868
332	3.0066742992401227
333	3.0066879081726183
334	3.0067230701446634
335	3.0068455314636338
336	3.0067109489441024
337	3.00668577194215
338	3.0066894340515247
339	3.0067351055145375
340	3.006613292694103
341	3.0066823577880966
342	3.0066848754882924
343	3.0066936874389762
344	3.0067015743255725
345	3.006654767990123
346	3.006643762588512
347	3.006702384948741
348	3.0067287921905628
349	3.006731290817272
350	3.006748657226573
351	3.0067093753814804
352	3.0065192127227878
353	3.006637897491466
354	3.0066266822815044
355	3.0067848014831644
356	3.006768560409557
357	3.006681938171398
358	3.006692256927501
359	3.0067524242401227
360	3.006780948638927
361	3.006747884750377
362	3.0066987800598253
363	3.006674480438243
364	3.0066841220855816
365	3.0068601989746195
366	3.006712923049937
367	3.006745862960826
368	3.00667974472047
369	3.0067813587188823
370	3.0068158721923934
371	3.006642990112316
372	3.006642494201671
373	3.0067127323150737
374	3.0067438697815043
375	3.006764354705821
376	3.0066893196106066
377	3.006530733108531
378	3.0066596221923936
379	3.0067573451995955
380	3.006729068756115
