	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	7.890485105702426e-08	3.7817383039899163e-06	1.01332981188945	2.082533799763399	1.0692039878739488	0.35044446680492963	21	8
