	Correlator	Error
0	2.669022586092485e-09	2.0294416253170713e-11
1	4.8228551945419755e-08	3.65065140462744e-10
2	1.2824431500374706e-08	9.483651878068558e-11
3	4.362921356905669e-09	3.252507556040176e-11
4	1.4833358583416598e-09	1.1236031859168173e-11
5	5.115473811319723e-10	3.944174936865792e-12
6	1.7737229200305626e-10	1.4087762406088889e-12
7	6.176982017726488e-11	5.057671456456431e-13
8	2.1562362650247414e-11	1.8323238101648847e-13
9	7.53433730742104e-12	6.64320235636476e-14
10	2.641427297768108e-12	2.4227398255650915e-14
11	9.276364148469828e-13	8.915267516543218e-15
12	3.259010230980834e-13	3.2720686485993705e-15
13	1.1451213849846085e-13	1.198846944923166e-15
14	4.011427834813983e-14	4.415536737199606e-16
15	1.407824457469736e-14	1.6394399508551467e-16
16	4.938081592341073e-15	6.109532015964818e-17
17	1.7291445285466556e-15	2.283197911158062e-17
18	6.033165641124977e-16	8.627482433315691e-18
19	2.1077344501118096e-16	3.2747373472218645e-18
20	7.376629785774103e-17	1.257432763893795e-18
21	2.589672556012313e-17	4.848465964726811e-19
22	9.118904341139948e-18	1.8718480966377588e-19
23	3.188494529010866e-18	7.163378654419662e-20
24	1.1142099746870068e-18	2.7933220620920627e-20
25	3.8495667492918406e-19	1.0936876737525837e-20
26	1.3330515960024605e-19	4.355525105278338e-21
27	4.647933232359699e-20	1.730825353599679e-21
28	1.6256166822604705e-20	6.917082545216529e-22
29	5.6230614380837035e-21	2.8003923882856577e-22
30	1.9648970356942942e-21	1.146825442785996e-22
31	7.390223953711674e-22	5.368656336887535e-23
32	4.544793263806954e-22	3.948788378214089e-23
