	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	6.952328522147829e-08	1.4290777853210594e-06	1.1007245514529025	2.0172835554332895	0.9165590039803868	0.3327750639391083	21	8
