	Correlator	Error
0	1.5602053560286136e-09	1.2397550553932672e-11
1	3.136042210172247e-08	2.460031619515867e-10
2	6.581425024432522e-09	5.08124534484571e-11
3	1.8200880642848745e-09	1.4247035781010543e-11
4	5.093670571067646e-10	4.049172777715227e-12
5	1.458778287637423e-10	1.1805621159142134e-12
6	4.2354669550733874e-11	3.570812427379286e-13
7	1.2418849282528576e-11	1.0928630327656118e-13
8	3.665545543498873e-12	3.420386394540387e-14
9	1.086677974344704e-12	1.083432377674717e-14
10	3.2431079781973393e-13	3.4966219929598026e-15
11	9.70159082319911e-14	1.1474516686939274e-15
12	2.9123165468637984e-14	3.7603801371510134e-16
13	8.771289452693883e-15	1.250143315368328e-16
14	2.6223157373695658e-15	4.2192338917756694e-17
15	7.859473466228125e-16	1.452570635227906e-17
16	2.365876911913293e-16	5.144565404691874e-18
17	7.158480147178925e-17	1.8254257373338225e-18
18	2.1408053091797694e-17	6.466084153880655e-19
19	6.4827306450480564e-18	2.275485926880495e-19
20	1.957676539029276e-18	8.16995731302004e-20
21	5.910917258420998e-19	2.96740540042553e-20
22	1.7771423436547973e-19	1.0792349609923489e-20
23	5.344011377896802e-20	3.9807705948248e-21
24	1.6154349429574007e-20	1.4917295480510761e-21
25	4.753183617130957e-21	5.519516306894075e-22
26	1.3024239705047463e-21	2.05524956148293e-22
27	3.5760794400551096e-22	7.787174588609372e-23
28	1.0725303243904351e-22	2.955053569046532e-23
29	2.85922219537343e-23	1.1493237139374116e-23
30	7.545634269001489e-24	4.47290528546336e-24
31	8.558608807021552e-25	1.986129612784969e-24
32	-2.835960692069377e-25	1.4625085824444622e-24
