	A0_old	DeltaA0_old	A1_old	DeltaA1_old	A0_new	DeltaA0_new	A1_new	DeltaA1_new	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	1.514556782335469e-08	1.6895941344518265e-10	-4.106080808141638e-09	6.867558211225182e-10	0.007627143900052182	0.00010380550315511505	0.051215721353468656	0.002148674165479029	3.0085610001408263	0.0010645355946310923	3.516861691747825	0.0109653070692626	0.5083006916069986	0.010974025168942607	26	5
