	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	5.351176347852686e-08	1.7468788134290308e-07	1.1483662372857275	1.7248395802143874	0.5764733429286598	0.33305180399611733	21	8
