# Excited combined fit results
# ensemble: M1
# cmass: 0.280
# FF: V
# use_disp: True
# frozen: True
# reg_low: 7
# reg_up: 18
# chi2: 31.219873049878718
# ndof: 40
# chi2/dof: 0.7804968262469679
# pvalue: 0.8384914518806688
nsq	O00	dO00	O01	dO01	O10	dO10
1	0.654371264804086	0.02007078679615711	-0.27252165558040575	0.2848814475131777	2.0022692347827657	0.5512463036871937
2	0.6259446182751928	0.021371081940682442	-0.3366925519944276	0.225842860194075	1.9392759247583313	0.6405387395480602
3	0.6035416212125464	0.024805317089261304	-0.4092848890323547	0.20933889738358705	1.8922162127982867	0.8259137443406995
4	0.5453877648575849	0.03041519398422669	-0.1080873493489919	0.21328536978678836	2.1227520684006556	1.1972848627464991
5	0.5303928825455407	0.03178899292135555	-0.23199304537847423	0.19771664545587375	2.000921650255501	1.338399734682609
