# Excited combined fit results
# ensemble: C2
# cmass: 0.350
# FF: A1
# use_disp: True
# frozen: True
# reg_low: 5
# reg_up: 12
# chi2: 24.865919018926046
# ndof: 20
# chi2/dof: 1.2432959509463024
# pvalue: 0.206608924215419
nsq	O00	dO00	O01	dO01	O10	dO10
0	0.29094420025602036	0.007020796633469904	0.04642367179947621	0.1804191482961786	0.22487053178966843	0.15785006133536655
1	0.2848332859876154	0.007995525256961436	-0.031184429040179942	0.0714532051284254	0.12971984335759235	0.1753928010682791
2	0.28175868728444853	0.00938058402785576	-0.06374820908378623	0.05215397953032437	0.1386208429003845	0.20705022077883523
4	0.29109880973111457	0.014992526387820513	-0.1262061827213397	0.04277685335138044	0.35340027080375347	0.3555700313181327
5	0.2890156485274691	0.01733522013853863	-0.12349814528368919	0.04299756143563118	0.7750646824857887	0.43972687712890457
