# Excited combined fit results
# ensemble: C2
# cmass: 0.350
# FF: A0
# use_disp: True
# frozen: True
# reg_low: 3
# reg_up: 10
# chi2: 23.274066482242652
# ndof: 20
# chi2/dof: 1.1637033241121326
# pvalue: 0.27553852608090446
nsq	O00	dO00	O01	dO01	O10	dO10
1	0.18394766057603565	0.0053289924512382875	0.04920677676881413	0.024735124364880533	0.6749163298305749	0.34828496702280043
2	0.17742375391148052	0.005936505993158235	0.012373489704951765	0.017200834324642672	0.5504299371894306	0.3763995515212042
3	0.1730825743471447	0.007112240057907373	-0.011104047146143006	0.014959839886247477	0.3462882999518333	0.44399080511024336
4	0.1839192669442856	0.009838520711692344	-0.025378215933625672	0.015891065945749645	0.1601030605880278	0.696408266082172
5	0.17559419899230647	0.009801264912016702	-0.03358942122532395	0.012357503236295345	0.26185578285372224	0.6433959511041643
