jackknife_index	O00_1	O00_2	O00_3	O00_4	O00_5	O01_1	O01_2	O01_3	O01_4	O01_5	O10_1	O10_2	O10_3	O10_4	O10_5
0	0.18673210855027447	0.1766037191340598	0.16583982864614555	0.1724006664820638	0.15468556659002428	0.024007205667161306	0.009278173294775323	0.005072227992244684	-0.02166109400257223	-0.015330940492740395	0.26045589321764084	0.2360819488190079	0.24513339282535124	0.3671259266816511	0.2676343496518342
1	0.18700895485345126	0.17688986707544518	0.16609248867283524	0.17298914466392415	0.1551008263670547	0.02298014261041266	0.008542518341156869	0.004431794133637927	-0.022560676065277216	-0.015903902509681926	0.2594749424272811	0.23464426249162287	0.24277360311052518	0.36744137923959375	0.2665345582724977
2	0.18675201885609535	0.17664698512376065	0.16591202642715985	0.17227979375923613	0.15463821962781132	0.022467338203078755	0.008213500932073261	0.004177473477630988	-0.021892818620162048	-0.015586388091922728	0.25885920754867275	0.23435953314146893	0.24343829588294102	0.3632471564636104	0.2644587386043398
3	0.18678177803132998	0.1766660995804941	0.16592406843954474	0.17253223028567577	0.15476674669391352	0.02343815526360281	0.008686049692781288	0.004309383996649447	-0.022069823879933993	-0.015759752210552744	0.25961769556177333	0.23518176344267655	0.24415511311611643	0.3643406699769891	0.2658144753157884
4	0.1867829135420337	0.1766984544814662	0.16595774132366514	0.17259389079323756	0.1549417384501976	0.02382442788393229	0.008969974771519023	0.004597145220531194	-0.02203069630588716	-0.01591964204998947	0.2600448530328297	0.2355315953024503	0.24468984076170314	0.3642635918189232	0.2653513569647827
5	0.18675856244703504	0.17664802887756526	0.16592474434025611	0.17243913809505712	0.15473120199070792	0.02365578337191636	0.008868104719365836	0.004509492613557001	-0.02198515138372719	-0.015738578486034556	0.2600747493372859	0.23548362032903547	0.24449694063819188	0.3633443650178193	0.2636211337978899
6	0.18665906762644469	0.17655617249337974	0.1657846297355215	0.17240254366768795	0.15471807130539494	0.023576414263000958	0.008794163702059741	0.004470137409883827	-0.021780366991731113	-0.01574170471889496	0.25985897160957483	0.2356342564535397	0.2450768798635325	0.3653595179768405	0.2675735574809438
7	0.1867452401656197	0.1766635025203634	0.16595474306890282	0.1724431612183643	0.15487980026824763	0.024010176574480242	0.009066774700783518	0.004687617071132161	-0.021840253573353726	-0.01578190541443666	0.2596166196526969	0.23441959371129728	0.24231619629949522	0.3608067741650255	0.2617475665078344
8	0.18674977540328996	0.1766453037594736	0.16589717125002473	0.17242689880888387	0.15482107965015973	0.02411766295467946	0.00920778722188836	0.004782477346177427	-0.0213157697518825	-0.015467472125121194	0.2597369446551623	0.23485373709431298	0.2434655658340513	0.3636719579583987	0.2635093436519328
9	0.18677825836530387	0.17670717956157236	0.1660029686178217	0.17257251713766925	0.15493734986839647	0.023033525652600417	0.008387714872660133	0.004022542314296586	-0.02241626517289124	-0.01613586348085052	0.26043084126209814	0.23586414236315567	0.24520037891321128	0.3656944646382855	0.2665220533237303
10	0.18688640073755766	0.17676547300133313	0.1659581872964439	0.17289252997553933	0.15514208518178135	0.023953739881011304	0.009110222799756193	0.004858082367253106	-0.022205448855647115	-0.015910610901306917	0.25878928782201843	0.23440139436979562	0.24366097348229673	0.3606763669271259	0.2628512458296345
11	0.18671804085702906	0.17663761088902186	0.1658851472148571	0.17250309787983414	0.154939240239054	0.023703651079876424	0.008890662707736401	0.0045694374281185154	-0.021805432965853324	-0.015797823824716437	0.26021962671667737	0.23590439694427479	0.24531692727307275	0.3678449659772125	0.26854287843444186
12	0.18668940621606347	0.1765643758652221	0.1657192116657084	0.17240862016660416	0.1546663408890877	0.0237560001389802	0.00901774864578853	0.004894294760915491	-0.021888891109984255	-0.015557496100143384	0.25919408592431953	0.2345641735006102	0.24385647104761735	0.3630528094936442	0.2648751316272099
13	0.1865771638770249	0.1764466552090758	0.1656521109495495	0.17218658456551403	0.15449449816150493	0.024076251151891603	0.009303885459577797	0.005090430614420403	-0.021289492067195326	-0.015123037151068731	0.26108363908841686	0.23668777918747408	0.2460559192686931	0.36890744667146924	0.26851839864983673
14	0.18671935824278177	0.17666161612633258	0.16588463457521774	0.17256312436799687	0.15490684876865823	0.02376984084671898	0.008819685326055145	0.004560652487102652	-0.02173327164585521	-0.015823142674938923	0.26059868478639764	0.23574230772423782	0.24441322631060636	0.36709344787726617	0.26573139645499805
15	0.1867040415123521	0.1765459561964477	0.16574608022739962	0.17235088703542087	0.15457457993544577	0.0233529525652226	0.008780272793276943	0.004553823404299294	-0.0219860292435446	-0.015535061227714518	0.25883717522340977	0.23431360541043228	0.24319627565140087	0.36085560827586466	0.2639853900202277
16	0.1867281351281963	0.17655948018714945	0.1657480543785729	0.172630332167109	0.1547858510951937	0.0234108839872274	0.008873036466627626	0.004643897392436126	-0.022291910757026794	-0.01578897406447212	0.25974472347474	0.23517085450506198	0.2436976890409453	0.3640698786155242	0.26426689204647247
17	0.18675565952374149	0.17661660993804984	0.16580430298152804	0.17234918379327113	0.15465822504554075	0.024038366424390955	0.009066550275637606	0.004736552755347987	-0.02172355423990747	-0.015773403121908107	0.25967510704291874	0.23493202162361415	0.24367451626375042	0.3648774504063713	0.2654840899298317
18	0.18674345384947139	0.17663963242185127	0.16588004217974142	0.1725603731956872	0.15486756471145768	0.023640441070277525	0.008891505888435423	0.004604464561701488	-0.022062258334242087	-0.015859057954521305	0.2598066248981048	0.23507784593601105	0.244272197823895	0.36341935465243824	0.2647653097060807
19	0.18681559408506104	0.1767132470662589	0.1659418848448806	0.1722318479286801	0.1547999393115881	0.023963636706184302	0.009073244055571729	0.004747692284841315	-0.02093954915333744	-0.015355569369803259	0.2597196466991266	0.23524818423434446	0.24446303635456212	0.36526521337087553	0.26537717890215345
20	0.18676573685430078	0.17660945968134503	0.16579500812319664	0.17265862534629262	0.15478819617105904	0.023975259682429882	0.009200450776270394	0.004918242661966339	-0.02226563933430804	-0.015686053454820888	0.26044529163036356	0.23584022743379646	0.24464893531820878	0.3652238452197607	0.2659638987061439
21	0.1868919215680923	0.1767421428655191	0.1659278417672885	0.17268761001880767	0.15498020822471292	0.02381137732115707	0.008966687068788691	0.00467447647496487	-0.02201245069877008	-0.015933834324680908	0.259700873513808	0.23531264401884436	0.2447725083015458	0.3648720366107105	0.26578781983081146
22	0.18683373025386635	0.17672860030670443	0.16597168894030534	0.17281075091872358	0.1549976239980418	0.022775135849774284	0.008345293171443877	0.0041765545068908165	-0.022544427772764514	-0.015968813962764068	0.2590448910422046	0.234491460835054	0.24356320184055336	0.36423734489621684	0.2649518094362803
23	0.18672898310847366	0.17667901754906346	0.16606988800312936	0.17238712993236477	0.15501881704761833	0.02375607766872833	0.008639433139571877	0.004086924313794753	-0.021942409523665236	-0.016350539624972595	0.2597905911231088	0.23523531111613522	0.24365083341125018	0.3642162771428041	0.26493299280404625
24	0.18691639424277234	0.1768223250829106	0.16610532811887638	0.1725956437564911	0.15500059650934286	0.023824473710469345	0.009178860442091166	0.004849146562897255	-0.021173664469884945	-0.015351137027046456	0.25930772798422425	0.23437714226844897	0.24320726003198526	0.36436686810066965	0.26304449257412094
25	0.18678009407293267	0.17670585933746003	0.16602168171729037	0.17267180952778205	0.15497888857895428	0.02292902287640233	0.008473499838188167	0.004288944522482099	-0.02240149284776029	-0.015894157459871563	0.2595411547867865	0.23496934397220548	0.24388002664426578	0.3654337946857149	0.2658117586801201
26	0.18678269774878167	0.17659595091768812	0.1657662921029617	0.17246388715422312	0.1545751292787561	0.02355585124799038	0.008881886594857152	0.004740770150254904	-0.021952268681511775	-0.015542876650626513	0.25970359923090214	0.23506477291564748	0.2439641912824536	0.36173640629431497	0.2637448410879978
27	0.18680006197294594	0.17667952551787466	0.16588175258116789	0.17267371735818302	0.1547921004486395	0.022978336431099623	0.00836947676396213	0.004072748954132434	-0.022872219619462744	-0.016196168075966237	0.25961884373505645	0.23474863977807647	0.2431961801042676	0.36492938793272256	0.2647759352318468
28	0.18659721411463076	0.17649982008929835	0.16573334893119987	0.1724778553459129	0.1547968867855269	0.023321815527976283	0.008717565723963597	0.004584385348711077	-0.02209000059022861	-0.0157582276085007	0.2596321590840561	0.2350142438109915	0.24401393568760718	0.3642281525529772	0.2650261652668233
29	0.18676166033834873	0.17665318955303133	0.1658810114179793	0.17249834578223938	0.15481399156696965	0.023513824033623777	0.008793946604176827	0.004532743606090531	-0.022046661887873124	-0.015870496120930968	0.2597341660603095	0.23527432582244523	0.2444644772796498	0.36409504422328537	0.2643938665782852
30	0.18659929162343458	0.17651528049085957	0.16579227486545856	0.1722848583795705	0.1546011449427368	0.023776976320254935	0.008847108252759781	0.004451738009548747	-0.021927664407833485	-0.015585435001291763	0.2607198685470083	0.23566572519648885	0.24454048383960816	0.3653920667235536	0.265223861652815
