jackknife_index	O00_1	O00_2	O00_3	O00_4	O00_5	O01_1	O01_2	O01_3	O01_4	O01_5	O10_1	O10_2	O10_3	O10_4	O10_5
0	0.5309788169538401	0.5101273723077001	0.4799986341182173	0.4610927891247452	0.4162500066372573	-0.4373888428378613	-0.3338954825409524	-0.286357781056654	-0.24541521062252225	-0.18877600431268002	0.597146786334135	0.5538384014968144	0.5954440843851487	0.5161824699765751	0.5720395878037317
1	0.5318487107167508	0.5110691588592027	0.48100031042124247	0.46192706614663653	0.41721600860405644	-0.4423499532655612	-0.33758705481396545	-0.28970440077742204	-0.24677572811959195	-0.18993338221756087	0.5877873378730687	0.544275868698686	0.5829229018187048	0.5050734340498805	0.5632382748194302
2	0.5313924500194973	0.5106631580934937	0.480460099205134	0.4609985853009477	0.416663053653164	-0.4435442614328456	-0.33846784931288526	-0.2895316623459471	-0.24576381791260618	-0.1900518226946466	0.5901434299167351	0.5463055722045724	0.588228220939509	0.5098286489400182	0.562190880009342
3	0.5309830698373177	0.5101508880281961	0.4799639071147661	0.46059707097615216	0.41605838220519054	-0.43726208067717454	-0.3351144759219452	-0.2876575057448781	-0.2444482474613829	-0.18905277444490268	0.5914537672106783	0.5481716259578036	0.5891385495027195	0.5105286943741226	0.5636993175151144
4	0.5312486798770759	0.5104041754127949	0.48030019699004184	0.4614724047322766	0.4165513383324057	-0.4398120219771171	-0.3363331620456679	-0.2890882571533544	-0.24682119155525323	-0.1905034994269743	0.59244776005268	0.5482665462754411	0.586700033730347	0.5066965865550387	0.5581210076573552
5	0.531120135842269	0.5103903358284884	0.4804784105471053	0.4608134216459362	0.4164337179831483	-0.44040339799550243	-0.3375192809455572	-0.29056974432404037	-0.24505837899776917	-0.19059822040585156	0.5939760522468069	0.5497102035083625	0.5890054620211105	0.5136199045694825	0.5620167850701399
6	0.5307840183180069	0.5100377866075531	0.4796721550689562	0.46083341967197883	0.4162566731367168	-0.4399271629111352	-0.33616742153362195	-0.2878316539848211	-0.24501026499755363	-0.18970377618205506	0.5910391692376536	0.5479760556214244	0.5916949447873995	0.5114631383253312	0.5711397245105363
7	0.5312454114239811	0.5102568948955444	0.4800958646063215	0.46166932589965853	0.4162927300083178	-0.44131048187625016	-0.3363389009414511	-0.28804880396181753	-0.24738246182960705	-0.18960199241257142	0.5886697583627625	0.5430199839924296	0.5796313499062766	0.49429206181335633	0.5456326350611289
8	0.5310852802965343	0.5101154896511314	0.47989157964518386	0.4609364105821437	0.41618033444812536	-0.43904827277886826	-0.33535507907144496	-0.2874903233881446	-0.24578526200232045	-0.1894011800706211	0.5892452342224943	0.5454352123755317	0.585262322970639	0.5013500064087373	0.5553460637574074
9	0.5312980438608864	0.5105474209487229	0.48047751674660827	0.4617742740288366	0.41701115157522367	-0.44072398049850786	-0.3373250005575883	-0.2899642554088241	-0.24768968595456237	-0.19122505311647853	0.5894629447751949	0.5448283750279803	0.5854472360894556	0.501025308026726	0.5618543652755128
10	0.5313489908190103	0.5103399026371489	0.47976312059952003	0.46157707382481616	0.4163295908283939	-0.43921593899258177	-0.33502287532136943	-0.286127052117038	-0.2471090684347697	-0.18929396999376236	0.5881318903587404	0.5456291169070301	0.5889543412434072	0.5112760725571783	0.5629826643126402
11	0.5306228050076013	0.5097619949873213	0.4796031308488277	0.4608384126538145	0.4158621150174946	-0.43708897122600754	-0.3341671850230713	-0.28666924808356725	-0.24413298192938016	-0.18764217890408835	0.5950226164029712	0.5519684832770079	0.5934170179491719	0.5109498074286432	0.5723423853471894
