# Excited combined fit results
# ensemble: F1S
# cmass: 0.275
# FF: A1
# use_disp: True
# frozen: True
# reg_low: 12
# reg_up: 20
# chi2: 37.20863959917274
# ndof: 25
# chi2/dof: 1.4883455839669097
# pvalue: 0.05515697603292957
nsq	O00	dO00	O01	dO01	O10	dO10
0	0.4748905522317052	0.009994712440624675	0.18622174135103822	0.2819024409900065	0.8517434155499427	0.11597821376998314
1	0.46573942990805267	0.010714741945774443	0.027105448098921146	0.19487866260693598	0.8374261189276758	0.12189670484919185
2	0.45726247090624633	0.011608069623518617	-0.04773138501883429	0.15604903309022533	0.7980078412009699	0.13207567043717106
4	0.43866189569679254	0.013857942920028088	-0.1251246258787771	0.1331575701207911	0.8684542336922485	0.17287143464763133
5	0.432429320787598	0.01486559905077563	-0.1487009682926723	0.12779331951916548	0.7480525849156211	0.19542264857756078
