# Excited combined fit results
# ensemble: F1S
# cmass: 0.275
# FF: A0
# use_disp: True
# frozen: True
# reg_low: 8
# reg_up: 20
# chi2: 54.23933812505862
# ndof: 45
# chi2/dof: 1.2053186250013028
# pvalue: 0.1626872111295189
nsq	O00	dO00	O01	dO01	O10	dO10
1	0.32924075385617746	0.004320473837687083	-0.04163612339890143	0.040828755113006966	0.5876070982018197	0.06216236601654376
2	0.32047916966254947	0.004640586177382611	-0.053499778080459415	0.02936688083907701	0.559970508808165	0.0656270953662595
3	0.31238722675389774	0.005273860865349927	-0.06540514345756515	0.024658591162468435	0.5207601534466714	0.07133686240789058
4	0.31081203792830836	0.005814566910439926	-0.06264548928975071	0.02392211095245823	0.6514794123004847	0.1089950699167712
5	0.30069717152632247	0.006266377811677205	-0.0758797110401548	0.019563182916378666	0.5558374368783089	0.1050511423270958
