Ensemble,FF,chi2,dof,pvalue,c0,c0_err,c1,c1_err,c2,c2_err,c3,c3_err,phys_central_nsq0,phys_err_nsq0,phys_central_nsq1,phys_err_nsq1,phys_central_nsq2,phys_err_nsq2,phys_central_nsq4,phys_err_nsq4,phys_central_nsq5,phys_err_nsq5
F1S,A1,1.238674938047084,6,0.9749313603126273,0.38791963803878143,0.13814587993324715,0.1141926418683912,0.18119497742098076,-0.03174942622675299,0.016890362566230516,0.027284641772392402,0.019595623455520107,0.47429601845053704,0.0073196301175897085,0.4646305197428253,0.008000468121097951,0.45549569900386266,0.008766227230202156,0.4387343972806669,0.010549810757812701,0.4311191075289518,0.011630871829557004
