jk_index,nsq0,nsq1,nsq2,nsq4,nsq5
0,0.47515369551411357,0.46550084237048933,0.45635742756877046,0.4395204536684425,0.4318355647873964
1,0.47465369144971953,0.4651773439059418,0.4562584874455695,0.4400050128383063,0.432682494537663
2,0.47420557445994604,0.46463915043807585,0.45563079689722447,0.43919731944731366,0.431787227948986
3,0.47320984642974634,0.46357807539257057,0.4545067730540046,0.437958883790414,0.4304922447912452
4,0.4727668719981245,0.46291913681720886,0.4535750798160806,0.43631878823306647,0.4284169293240152
5,0.4741471754830775,0.46441744225107756,0.45523199396465125,0.4384071210265723,0.4307802644748022
6,0.4739064946439549,0.46432932500211865,0.45527386810915643,0.4386461844754378,0.4310845506515882
7,0.47445759409307,0.4646726193999787,0.4554098096353785,0.43836823654862156,0.4306005913835064
8,0.47280347172922693,0.4629240095085811,0.4535732772128929,0.43637581254840563,0.42853891386495
9,0.4743971307422737,0.46463465920747754,0.4554526195475816,0.4387356880858547,0.4312159035903129
10,0.4731176112641413,0.4632516716333149,0.4539145225911731,0.43674422740766333,0.42892110258115046
11,0.4739163052006183,0.46394771580121524,0.45459699730495073,0.43764851563413154,0.43006731469234016
12,0.47417537824978695,0.46454704708939615,0.45542478458536134,0.43862094850812033,0.4309475222691641
13,0.47323854665595105,0.46346813817047594,0.4542203716873804,0.4372121532341658,0.4294607266884015
14,0.4752497215440249,0.46577990631296157,0.45685756428755664,0.44056879763220597,0.4332140935702298
15,0.4732133977102001,0.46362641685595324,0.4545317790533423,0.43774274916399514,0.4300577887797057
16,0.47407503739318346,0.4643274447737106,0.4550643450628982,0.437918215094675,0.4300421018377384
17,0.4729752198771705,0.46298824064366434,0.45357351356970443,0.4363699224163383,0.4285938329931768
18,0.47408904952314357,0.4642295671370594,0.4549025636425957,0.4377653896689013,0.42996273732086104
19,0.4747871825461124,0.4651359900142634,0.455970200339316,0.43901908398530715,0.43124310498969903
20,0.47456717430982764,0.4647703617917241,0.4554930264559837,0.4384142900771889,0.43062447046632985
21,0.4737965421586696,0.46394125684801757,0.4546204873304547,0.4375000043763608,0.4297095746479323
22,0.4746495428817747,0.46504759982396215,0.4558950912663097,0.43886877656283635,0.43100304066519174
23,0.47444930377629563,0.4646477283064687,0.45540235661526496,0.4384919764041818,0.4308392784020899
24,0.4731577106324039,0.46356131616135765,0.45448865738583416,0.4378345223801253,0.4302612594537463
25,0.47557444363317525,0.46610267238545466,0.45716129017371654,0.44079075539307083,0.4333676069762392
26,0.4740724756368601,0.4643365026748295,0.4550870278763517,0.4379696988644876,0.4301133660638936
27,0.474729380951352,0.465056398853864,0.45588703099249733,0.4389792170701381,0.4312519359036412
28,0.4736306094802568,0.4639787253131863,0.45483246269527217,0.43797481022679985,0.4302765569740308
29,0.4748854157966014,0.4652828261451303,0.45629325798007064,0.4400524026037633,0.4328185551435273
30,0.4741030846545716,0.4643223947050175,0.4550660345929867,0.43804525084637214,0.43029008106836797
31,0.4747485812885922,0.4651656676760339,0.456100501087701,0.43944246528146835,0.4318597325926115
32,0.47391071945675456,0.46427462722598556,0.4551549941317159,0.438385084182067,0.43074412552756336
33,0.47394021109437134,0.46428036192521244,0.45512625272235785,0.4382565554286607,0.4305504643606677
34,0.4739846629242299,0.4640845931881117,0.4546624692352914,0.43717978159374554,0.4291258872713571
35,0.4742685292740296,0.46463627778589406,0.45551870827710766,0.4387462036932644,0.4311023865741704
36,0.4747002940771301,0.46493767494571014,0.45566912383132624,0.43853740629042237,0.430683448270261
37,0.4742463368540769,0.4648236791519624,0.4559197236347078,0.4395850677361066,0.4321664563472257
38,0.47470375961124195,0.4650244308735671,0.4559094154823147,0.43928410268137985,0.4317848515637883
39,0.4739517550251,0.4641542903287113,0.454923037893908,0.43806946327565827,0.4304595306109755
40,0.4751263748005895,0.46546235730306174,0.45628046670946926,0.43928679012665117,0.43148543436728004
41,0.47338984090575326,0.464011373889539,0.4551123347415336,0.4386770284866821,0.4311507620185687
42,0.47383954201378065,0.46426369752473157,0.4551744817785154,0.4383822748933666,0.43068615287159806
43,0.47430455930464743,0.4646026713209268,0.4554386765766635,0.43863831846737084,0.431014636053747
44,0.4745306234804737,0.4648711702295014,0.45572494606640956,0.4388940188510391,0.4312170860762916
45,0.4724992793926166,0.4624339462825592,0.45291122086694435,0.4354052274214554,0.42743647056568423
46,0.4733859922916629,0.4632540679154899,0.4536125645520726,0.43572613017531486,0.42748862221852896
47,0.47606183650047806,0.4666605292536249,0.45769337713347685,0.44099775161282273,0.4332732819781906
48,0.4735966165199942,0.4639234648353864,0.45480897120068287,0.438166291249483,0.4306516016951547
49,0.47335459119804546,0.4636232061539887,0.45448174665693647,0.43787244176625495,0.4304204730082692
50,0.47568942968899725,0.46600888107463,0.4568400933585701,0.439957611127417,0.43225413571403987
51,0.4740045810294006,0.46437712605784304,0.4552356291888709,0.43833695666185907,0.43058663294667715
52,0.47424922337017905,0.4646606070254514,0.4555475347936972,0.4386740941048153,0.43092257710578774
