jackknife_index	O00_1	O00_2	O00_3	O00_4	O00_5	O01_1	O01_2	O01_3	O01_4	O01_5	O10_1	O10_2	O10_3	O10_4	O10_5
0	0.6843966726174916	0.652245245476991	0.620227536171533	0.6010937981401026	0.5747938926680208	-0.3551721138182537	-0.14620997036959946	-0.06807572444121027	-0.16574596652684145	-0.06989583897560045	0.6775961668214698	0.8723376455070847	1.1035391719063328	0.5184679002154173	0.8485528241708924
1	0.6872889393324646	0.6553136555861491	0.6228896087009009	0.6056281264422472	0.5771549911022131	-0.3910649714193519	-0.1690452586486921	-0.08354860297922898	-0.19378991475199342	-0.0853342468987939	0.6535777896533361	0.8483502615082579	1.0735278977917941	0.47033608157746254	0.828129223089036
2	0.6832518371471283	0.6513593061914674	0.61932255014731	0.6009716997920788	0.5738445192766468	-0.34654034506138837	-0.1446972680620637	-0.06758564064373954	-0.17053054654830338	-0.07304161184319911	0.7075490553899549	0.9067912317451303	1.1396551515802231	0.5265570738915697	0.883305211701976
3	0.6844317623904003	0.6518252649377554	0.618991990172174	0.6010680087882978	0.5719564002786036	-0.358030251043359	-0.1473263325389803	-0.06743198240626454	-0.1654382400901947	-0.06643449255365648	0.701524722250794	0.9008105815440168	1.1313881371496202	0.5101883750198264	0.8535275854828209
4	0.6855339235804782	0.6539586387885635	0.6217415519312876	0.6036334263780374	0.5763929686902874	-0.3808329904457484	-0.16742123549232718	-0.08069913152262868	-0.1831562894914982	-0.0850178230778302	0.7082415943451742	0.9063239982916684	1.1522812827593867	0.5258311179837546	0.8717266650185013
5	0.6860647362016685	0.654584308146715	0.6226748986212796	0.6051307454027587	0.5781539279606891	-0.36493406315131693	-0.16112466544954046	-0.08151493627355877	-0.18473911032306378	-0.08802840868457901	0.6926171624048543	0.9002423837023544	1.1528383766857158	0.4763625937845996	0.8713298994714564
6	0.6853780583190783	0.6526978122025767	0.6199003369104529	0.60325981300404	0.5746039539736103	-0.3511611633828151	-0.14712372061942713	-0.06984098345080342	-0.17725162566135366	-0.07589134737054815	0.70274637367384	0.9072953057271849	1.1494338453460244	0.5234378499193084	0.8876467218467574
7	0.6846398514838303	0.6528616299635556	0.6205657313739381	0.604191806370059	0.5761499428503309	-0.36053665994357353	-0.15392704185528966	-0.07404035969887815	-0.1796545199205393	-0.07796192323840119	0.6850034387865059	0.8910552854834285	1.1396647251614258	0.4537370844297786	0.8503120854198887
8	0.684413743026017	0.652527995908867	0.6202439715134225	0.6026338896726493	0.5758626822806786	-0.3379024568344472	-0.14078133571635357	-0.063641543698787	-0.16904893532014564	-0.0733996357334755	0.7113473906280554	0.9129917927876592	1.1547982261646461	0.5203972135521382	0.8931860520336474
9	0.6852377455585466	0.6531070094927158	0.6207510244739974	0.6043667685535157	0.5758396366342045	-0.3509554625984086	-0.1448020917656008	-0.06664235149489289	-0.18133341706901482	-0.07334259066293054	0.689408195498418	0.8966984077930028	1.1456043117718355	0.506684157162959	0.8891968515065413
10	0.6859205147960088	0.6538429758822587	0.6209845614253476	0.604970938817352	0.5761721056921217	-0.3695400791872101	-0.15646520925762952	-0.06992488223287088	-0.1848310516970027	-0.07719325509137329	0.6790592371909059	0.889023765168061	1.1378150171401669	0.525294470666456	0.9043349731678056
11	0.6859238711435477	0.6542469389605982	0.6217569537225768	0.6040915059813978	0.5767038156111637	-0.3516004837565461	-0.14939609361442874	-0.06853148567019626	-0.17677368332840135	-0.07827011191095623	0.6772672938811838	0.8819427448870338	1.1251562730669238	0.48534725913549875	0.8655842101135132
