jackknife_index	O00_0	O00_1	O00_2	O00_4	O00_5	O01_0	O01_1	O01_2	O01_4	O01_5	O10_0	O10_1	O10_2	O10_4	O10_5
0	0.44613879263967154	0.43008157409708553	0.41555622111708596	0.38338029786769007	0.3743725027863509	-0.6778468505353329	-0.21967560151418158	-0.03030439267326045	0.07155218336629238	0.1160565852612225	0.3301102877320816	0.3259491493455213	0.3038276574472939	0.14417480681388312	0.10056274056539552
1	0.4461737876524538	0.4304710204660752	0.4163351157123586	0.38477763824347905	0.3756845330867361	-0.6072781497536303	-0.2103902054925467	-0.033254281024309516	0.05574422103705965	0.10508192697552338	0.3323560754252514	0.3261792619532858	0.2989560867195055	0.13247100136318501	0.06912900102795992
2	0.44616400503650533	0.4303342657506414	0.4160333002500535	0.38434705025666654	0.37554518274976867	-0.625851913462774	-0.21582027886004995	-0.03389655030695993	0.05798118941661748	0.10758927047592562	0.33414807196848983	0.32771454161394464	0.3012059247997977	0.1297448145431288	0.06652813365087124
3	0.4459583579438145	0.4297470827411419	0.41500772837134475	0.38077490434095257	0.37071427441619265	-0.7879703661233726	-0.2542508486167738	-0.048528119549072615	0.07547872809960543	0.12404549374423593	0.33503605211857795	0.32935891137485707	0.3045409905949882	0.1335793809522872	0.08669136475925028
4	0.4465035877303224	0.43065421610969695	0.41644196309246295	0.3839775533291282	0.37538903475037044	-0.6921268256021896	-0.2364525337393706	-0.04755489162401534	0.058046071858309484	0.10234095117356547	0.3387066701798047	0.33299094534652757	0.30633264129112203	0.12987867862034758	0.0726124989600962
5	0.4468543153970017	0.4313441744892618	0.4175604424676935	0.3854741432201039	0.3772745618508399	-0.6150625232392508	-0.22301198872478084	-0.045867852319238366	0.051251821144530196	0.09586125777493242	0.3387583517997094	0.3339788577103589	0.30928597446349226	0.13842092711855017	0.08180947249840967
6	0.44663311781539267	0.4304786936333102	0.41584459310502153	0.3831103429780808	0.3739635221375241	-0.6597860199037978	-0.22105303802092624	-0.03307120941833511	0.06599708665790718	0.1142987587897858	0.3343600378561467	0.33067640521794284	0.30765573541699953	0.13792212210750562	0.08610844016340169
7	0.4460703248427555	0.4302383041111053	0.4160291829803783	0.3836973607135123	0.37510072136665357	-0.6779950189291268	-0.2307876090205233	-0.03991765307295996	0.06647000920921133	0.11196851021687565	0.33343611077988744	0.32786693118847215	0.3017771748591242	0.13313557873145962	0.07494451953294787
8	0.446732842434588	0.4309349709981082	0.41666427601573963	0.38505897573233155	0.3759816756283447	-0.7050630804616269	-0.24292762748961025	-0.04692030693825655	0.049850725070113074	0.10264732003367324	0.3343243063283425	0.32957139015671044	0.3061241127363261	0.13428616391560366	0.08575505887606107
9	0.4463034817131058	0.43051572992946635	0.41616393578749855	0.38383812965394426	0.37455465864726434	-0.6109761698830523	-0.20555273272422395	-0.02650199759225614	0.070910198288595	0.11891127042304768	0.33449789182935985	0.32995962232793763	0.3057479842511159	0.14819938914530417	0.09504413612107794
