	EffectiveMass
0	0.3033612060546883
1	0.3030493164062507
2	0.30485412597656325
3	0.30260681152343816
4	0.30190002441406316
5	0.3038281250000007
6	0.3022332763671882
7	0.3021044921875007
8	0.30343505859375075
9	0.3022125244140632
10	0.30131408691406314
11	0.30293579101562573
12	0.3023510742187507
13	0.3036614990234382
14	0.30252380371093823
15	0.3033709716796883
16	0.30400512695312576
17	0.30178344726562567
18	0.30316955566406323
19	0.30297668457031324
20	0.30395324707031324
21	0.30269165039062573
22	0.3030493164062507
23	0.30182800292968825
24	0.3035400390625007
25	0.3025531005859382
26	0.3030712890625007
27	0.3013122558593756
28	0.3032696533203132
29	0.30229003906250074
30	0.3021551513671883
31	0.3035693359375008
32	0.3033264160156258
33	0.3025463867187507
34	0.3028002929687507
35	0.3034637451171883
36	0.3013177490234381
37	0.30257995605468824
38	0.30408447265625077
39	0.30206115722656324
40	0.3023364257812507
41	0.3031335449218757
42	0.30249938964843825
43	0.3026745605468757
44	0.3025115966796883
45	0.30213806152343814
46	0.3028985595703132
47	0.3034265136718757
48	0.30171081542968825
49	0.3029455566406257
50	0.3045477294921882
51	0.30356811523437577
52	0.30314453125000074
53	0.30464660644531316
54	0.3037988281250007
55	0.3022570800781257
56	0.30257690429687567
57	0.30359619140625077
58	0.3034155273437507
59	0.30179748535156314
60	0.30255554199218826
61	0.30337158203125075
62	0.30277282714843823
63	0.3042773437500007
64	0.30288085937500075
65	0.3031439208984382
66	0.30356750488281325
67	0.30263610839843824
68	0.3036193847656258
69	0.30267150878906324
70	0.3035302734375007
71	0.30257507324218824
72	0.3026080322265632
73	0.3030255126953132
74	0.3024212646484382
75	0.3028100585937507
76	0.3022314453125007
77	0.3027075195312507
78	0.3026428222656258
79	0.30405639648437566
80	0.30306518554687567
81	0.3025427246093757
82	0.3012774658203131
83	0.30205627441406324
84	0.30297241210937575
85	0.30286865234375077
86	0.3038604736328132
87	0.3040368652343757
88	0.3044165039062507
89	0.3025677490234382
90	0.30240295410156326
91	0.30338623046875074
92	0.3025787353515632
93	0.3035186767578132
94	0.30279357910156324
95	0.3033972167968757
96	0.30127868652343814
97	0.30262634277343825
