Ensemble,FF,chi2,dof,pvalue,c0,c0_err,c1,c1_err,c2,c2_err,c3,c3_err,phys_central_nsq0,phys_err_nsq0,phys_central_nsq1,phys_err_nsq1,phys_central_nsq2,phys_err_nsq2,phys_central_nsq4,phys_err_nsq4,phys_central_nsq5,phys_err_nsq5
M1,A1,8.209103396239593,6,0.22318069883274372,0.376526208341118,0.01731506166907273,0.03979398679349908,0.021070228083634904,-0.04143932407273284,0.006324643913723339,0.024441652457735493,0.005958852633391969,0.4117001321302416,0.00913938354633714,0.3930784100749064,0.009636921670544453,0.3753372642592083,0.010833276006835186,0.3422788772194975,0.014529468906693804,0.3269822493661714,0.016758768527218276
