jk_index,nsq1,nsq2,nsq3,nsq4,nsq5
0,0.6339960018977272,0.606363597468929,0.5821806510368691,0.5613789978031185,0.5436622050404974
1,0.6359641060642469,0.6080664093679673,0.5836192820887184,0.5625603369749369,0.5445811264461926
2,0.6361050918032247,0.608533963182802,0.5843896739528245,0.5636075409969499,0.5458868382947084
3,0.6374709173108163,0.6100153188866205,0.5860066935303496,0.5653782845788493,0.5478310797257515
4,0.6353224271533674,0.6075838118548358,0.5833083570806932,0.5624293806465098,0.5446456686599597
5,0.6347485049499136,0.6069421066919451,0.58258925951328,0.5616225864997249,0.5437435176609801
6,0.6356208083136631,0.607596045163544,0.5830194915027853,0.5618250356950214,0.5437121832851621
7,0.6360684277430946,0.6085979993089348,0.584578336263172,0.5639421500672732,0.5463910416262343
8,0.6345748352544065,0.6068574002363629,0.5826048074501138,0.5617480402474126,0.5439904697831633
9,0.6361000095708641,0.6083065898496777,0.5839411742103069,0.5629405831119435,0.545000852945301
10,0.6349215512699996,0.6070463239812467,0.5826221383541033,0.5615834062049181,0.5436281988514012
11,0.6357581124096918,0.6080181571785596,0.583730105069708,0.5628276978708977,0.5450102749471033
12,0.6356647425465285,0.6079461351140814,0.5836795622153425,0.5627979278155867,0.5450022765699487
13,0.6358096637279552,0.6076851337567879,0.583039885372153,0.5618039823094279,0.5436808584558022
14,0.6363735398894342,0.6085117245792475,0.5841000322618126,0.5630720028232556,0.5451276158579405
15,0.6361523448790979,0.6083234935453201,0.5839682868081408,0.5630190439186553,0.545175276512647
16,0.6350515737912579,0.6077097806943488,0.5838145056469113,0.5632990608468142,0.5458643500446265
17,0.6363794736509599,0.6086472363290377,0.5843723577822522,0.5634892998170349,0.5456952315821557
18,0.6363479285270258,0.6088244276999524,0.5847425480846771,0.5640354994621525,0.5464050157660045
19,0.6362986739475243,0.6086605509802842,0.5844423469888059,0.5635800755350253,0.5457724545376132
20,0.6358118738669251,0.6077540138166,0.5831480378666773,0.5619271471428537,0.5437917946036952
21,0.6371973827616687,0.6093134507284572,0.5848985797755297,0.5638848574026379,0.545972851590306
22,0.6376182737136832,0.6099280177027229,0.5856993601719725,0.5648654920125609,0.547125657867372
23,0.6352653028256108,0.6069518566416323,0.582061427887882,0.5605296557202353,0.5420556354410353
24,0.6361220787540784,0.608117015528762,0.5835761523868176,0.5624325054140153,0.5443853492873065
25,0.6347291614984499,0.6064035893045742,0.5815288201459015,0.560039715900045,0.5416334531021206
26,0.6360290178006798,0.6082506127678418,0.5839324899159849,0.5630060267646283,0.5451743614344156
27,0.6363038993583752,0.6086606327636995,0.5844630188727072,0.563645290902685,0.5459065692040218
28,0.6374135074603271,0.6096251035338373,0.5852896903681089,0.5643404427374092,0.546477727711288
29,0.6357321070704516,0.6077455821132877,0.5832494002831594,0.5621749138611973,0.5442215086405165
