Ensemble,FF,chi2,dof,pvalue,c0,c0_err,c1,c1_err,c2,c2_err,c3,c3_err,phys_central_nsq1,phys_err_nsq1,phys_central_nsq2,phys_err_nsq2,phys_central_nsq3,phys_err_nsq3,phys_central_nsq4,phys_err_nsq4,phys_central_nsq5,phys_err_nsq5
M1,V,4.1621583855163875,6,0.6547424438770109,1.0718855913288357,0.04638440040950656,-0.4574750394457205,0.044911542200951386,-0.10537816916414008,0.015160734949410505,0.09151888809123608,0.01371352354792445,0.6361245405944634,0.01969169482151518,0.608317079918377,0.02093993187644651,0.5839622886692506,0.02321595966083175,0.5629936530418405,0.026181965363329233,0.5451109407287458,0.029593776106973
