Ensemble,FF,chi2,dof,pvalue,c0,c0_err,c1,c1_err,c2,c2_err,c3,c3_err,phys_central_nsq1,phys_err_nsq1,phys_central_nsq2,phys_err_nsq2,phys_central_nsq3,phys_err_nsq3,phys_central_nsq4,phys_err_nsq4,phys_central_nsq5,phys_err_nsq5
M1,A0,2.864820636071544,6,0.8256120457507333,0.184259835044491,0.010700773199749034,0.12240076879076445,0.013704265565801005,-0.039871894583624855,0.003764726397336057,0.023398486714908805,0.003972221618299776,0.2760145792985319,0.006593524456228732,0.2603813550657837,0.007168272094422122,0.24552195589610215,0.008204158384624934,0.2312663998656076,0.009567838818370667,0.2178661122013204,0.01117400169410392
