	Correlator	Error
0	1.3660107159380273e-12	2.105524395355165e-14
1	2.6479989281949448e-11	2.962250923219657e-13
2	6.5964998608920735e-12	7.073810993053019e-14
3	2.330354339036851e-12	2.4693261941261104e-14
4	8.241651610550815e-13	8.803941970226141e-15
5	2.9915617407879017e-13	3.2106715088918116e-15
6	1.096891904846326e-13	1.19466673038611e-15
7	4.059089154446356e-14	4.502388524763232e-16
8	1.5123463903485826e-14	1.7126371804142139e-16
9	5.664319288100804e-15	6.534980067143852e-17
10	2.1300739185348624e-15	2.511428492402691e-17
11	8.030074981038807e-16	9.763162163213663e-18
12	3.028933709590131e-16	3.784213025541481e-18
13	1.1442482573963984e-16	1.4857056319561012e-18
14	4.3299198148701534e-17	5.886609866103802e-19
15	1.6453270859420878e-17	2.34120575677344e-19
16	6.248114647753994e-18	9.372220802571727e-20
17	2.376822402350791e-18	3.7577879420951664e-20
18	9.04573148261518e-19	1.5232123935480348e-20
19	3.4377302511129655e-19	6.201945824500525e-21
20	1.3029064632097682e-19	2.522738110846288e-21
21	4.930403797828022e-20	1.0264643761317563e-21
22	1.8683096360835088e-20	4.2405256020768265e-22
23	7.1310129609142e-21	1.7698893637234687e-22
24	2.7159958059651127e-21	7.51655565657391e-23
25	1.0390135542315643e-21	3.214802024721131e-23
26	3.980677825362162e-22	1.3669518375202992e-23
27	1.513107830286555e-22	5.915527353236243e-24
28	5.775557130719887e-23	2.604685721837838e-24
29	2.2341059834465747e-23	1.1489228702317684e-24
30	8.826157633833304e-24	5.16243083939018e-25
31	3.8149009545574725e-24	2.6597588258477626e-25
32	2.57937235610445e-24	2.0545854768173656e-25
