	Amplitude1	Amplitude2	Mass0	Mass1	DeltaM	Error	RegUp	RegLow
0	2.578305538108828e-11	1.5047095847910252e-11	1.001015117599321	1.230878818779616	0.22986370118029517	0.14453104535022482	23	10
