A0_old,A1_old,A0_new,A1_new,m0,m1,dm
4.94786699140589e-11,1.7796868982056657e-11,2.1909031307789455e-19,2.5089765699174653e-20,0.9135743785498847,1.2840398569177698,0.3704654783678851
4.947497400556321e-11,1.7560527916519643e-11,2.191641699060977e-19,2.510421506108835e-20,0.9134883192485237,1.2770685394370058,0.3635802201884821
4.947530876651948e-11,1.7533411419221168e-11,2.191247092866215e-19,2.4925758000820776e-20,0.9135517150919905,1.2784556430742133,0.3649039279822229
4.947360824739721e-11,1.7871573317888106e-11,2.190885799323801e-19,2.4367441012022144e-20,0.91362071219879,1.2860111935161693,0.3723904813173793
4.9475148525022195e-11,1.7565753416423317e-11,2.1911605503765617e-19,2.5283002598982106e-20,0.9135035218467862,1.2797711455957075,0.36626762374892136
4.9469320088375905e-11,1.764131597999977e-11,2.191344314401584e-19,2.536245971930582e-20,0.913480697814387,1.2781090384834468,0.3646283406690597
4.946986423137497e-11,1.775090305786158e-11,2.191346908333684e-19,2.510396280992281e-20,0.9134777982081075,1.2812666313304344,0.3677888331223269
4.947557879114295e-11,1.7662944604657628e-11,2.1911713288603333e-19,2.536262455822844e-20,0.9135138456353961,1.2785975934002272,0.3650837477648311
4.9472468310737294e-11,1.7668434185008498e-11,2.191289869590571e-19,2.5301018519629106e-20,0.9135257284881154,1.2779354359266601,0.3644097074385448
4.947424798196714e-11,1.7712779371543515e-11,2.191289431721693e-19,2.506619846645174e-20,0.9135143390456439,1.280164177848442,0.36664983880279806
4.947168880701312e-11,1.7747504164211986e-11,2.191176540986447e-19,2.5561040689384347e-20,0.9135175085422901,1.2808959659124077,0.3673784573701177
4.9473077211695814e-11,1.7491604483222723e-11,2.191146153464493e-19,2.5021998552407916e-20,0.9135074180562992,1.2764806031770737,0.36297318512077453
4.9477169423808825e-11,1.7504782686167413e-11,2.1909984298544494e-19,2.4943777881056422e-20,0.9135937272852629,1.2778245671175066,0.3642308398322436
4.947499453872264e-11,1.7603932479869588e-11,2.1911092153212644e-19,2.511537467462641e-20,0.9135374182200297,1.2787301026869815,0.36519268446695186
4.9472093260033665e-11,1.7585278358853702e-11,2.191331573337299e-19,2.5002704120487096e-20,0.9134749583159949,1.2792100750675675,0.3657351167515725
4.947515819639749e-11,1.7576406912800648e-11,2.1911428834615014e-19,2.5271113993175647e-20,0.9135261007368007,1.279154933960229,0.3656288332234284
4.9473923662318574e-11,1.774808255254556e-11,2.1909992768596265e-19,2.5165259342425938e-20,0.9135348828171547,1.2813536690170382,0.36781878619988356
4.9473142674467325e-11,1.7660447631891222e-11,2.191189232268884e-19,2.4771924980293945e-20,0.9135404441307579,1.2801961972040887,0.366655753073331
4.9474787470084566e-11,1.7563439477239205e-11,2.191020570163857e-19,2.5504404621164004e-20,0.913558118326454,1.2783707727118516,0.3648126543853976
4.947409416542567e-11,1.7665866363447574e-11,2.191228080442039e-19,2.5296611979573292e-20,0.9135231999154809,1.278608962298263,0.3650857623827822
4.947389092064835e-11,1.7589829692759364e-11,2.191383824601251e-19,2.5267746332352376e-20,0.9135153171561992,1.2773512838503942,0.36383596669419516
4.947169315486192e-11,1.7727959125713634e-11,2.191330120290209e-19,2.5296238599583302e-20,0.9134845884641274,1.2799417310154388,0.3664571425513115
4.946871594480747e-11,1.775162377272483e-11,2.1909526274856034e-19,2.497951597849532e-20,0.9135147792894296,1.2808729726695312,0.36735819338010145
4.947257339057659e-11,1.7657642173495116e-11,2.191257125701876e-19,2.4961095108782162e-20,0.9135313940471798,1.2784730967056293,0.3649417026584496
4.947352675099902e-11,1.7725265039013912e-11,2.1912858905350544e-19,2.5419414996318913e-20,0.9135173388821968,1.280369214592711,0.3668518757105143
4.9467236991022725e-11,1.765297133413854e-11,2.1916570772619577e-19,2.4307197148127058e-20,0.9134547849598075,1.2785652171266213,0.3651104321668138
4.9472774156978824e-11,1.7647184449616347e-11,2.1913169202439837e-19,2.4993473131451937e-20,0.9135058939800342,1.2792417136680085,0.3657358196879743
4.947246341315807e-11,1.7600180007675493e-11,2.191531886401941e-19,2.492517305367078e-20,0.9134977921021886,1.2777909613925083,0.36429316929031963
4.9473659627739234e-11,1.748444482645055e-11,2.191223079342243e-19,2.4898485877572962e-20,0.9135184610105221,1.2760910480378802,0.36257258702735806
4.946955363483636e-11,1.754951952490931e-11,2.1913916387653506e-19,2.5159989754635763e-20,0.9134625234418737,1.2779308741285957,0.36446835068672206
4.946960997505365e-11,1.762435122637614e-11,2.191475056609306e-19,2.486807039293225e-20,0.9134978095671552,1.2789855706728361,0.3654877611056808
4.9310487801065886e-11,1.749173781336167e-11,2.185121238461039e-19,2.5611868420823672e-20,0.9133712239117178,1.271839486981421,0.35846826306970314
4.947564676058178e-11,1.775681489353117e-11,2.190478594537085e-19,2.488604995431607e-20,0.913589381389976,1.282538512009766,0.36894913061979
