	Correlator	Error
0	1.4926279551139596e-12	2.276204367487097e-14
1	2.834026702124365e-11	3.144905175140181e-13
2	7.32504141114848e-12	7.769640952354781e-14
3	2.668748054695977e-12	2.7941864583366077e-14
4	9.70650059464284e-13	1.0232913820010151e-14
5	3.615644731217558e-13	3.829589341640458e-15
6	1.3581099239410055e-13	1.4576819431267177e-15
7	5.141081739024957e-14	5.610646730846544e-16
8	1.957374761576139e-14	2.1755749511898442e-16
9	7.48505558073653e-15	8.453343057136292e-17
10	2.8717716866776975e-15	3.306158954231246e-17
11	1.103599566365457e-15	1.305074057395572e-17
12	4.2425396455646233e-16	5.139069245732559e-18
13	1.6330893990908507e-16	2.045314692297056e-18
14	6.296273524926871e-17	8.209796275975686e-19
15	2.4364293511332947e-17	3.3051355685122207e-19
16	9.423480963274019e-18	1.3358752246904275e-19
17	3.647882528629439e-18	5.4081669432950195e-20
18	1.4122930000219538e-18	2.2052394650696575e-20
19	5.461672885005246e-19	9.013470858517187e-21
20	2.107559709761455e-19	3.6727511129891756e-21
21	8.12088616751542e-20	1.4963405492450268e-21
22	3.1339154378940344e-20	6.175122717662233e-22
23	1.2146661629533769e-20	2.56795875049951e-22
24	4.703277393637388e-21	1.0781402031647508e-22
25	1.8263294798350275e-21	4.557904957351737e-23
26	7.109607319308364e-22	1.9332777992644915e-23
27	2.755337967726312e-22	8.331672819504151e-24
28	1.0703456230089453e-22	3.6442914330347656e-24
29	4.1919487513260777e-23	1.5887146988511909e-24
30	1.6712743044410644e-23	7.090119639398734e-25
31	7.283616265442542e-24	3.6412536595627525e-25
32	4.924268739129899e-24	2.775624501898092e-25
