	Correlator	Error
0	2.0261259540310584e-12	2.990648123161545e-14
1	3.5385273646074024e-11	3.8353027301005355e-13
2	1.0864937967359254e-11	1.1176031052216637e-13
3	4.538049577431054e-12	4.6029696104833687e-14
4	1.8859912708971846e-12	1.9234169138600382e-14
5	7.985556698891624e-13	8.193576717847313e-15
6	3.3989940277261904e-13	3.530421971151755e-15
7	1.4540769602404485e-13	1.5327593906048808e-15
8	6.244812106682692e-14	6.685181921107191e-16
9	2.690028495977542e-14	2.9196290765414903e-16
10	1.161260304350543e-14	1.2807369058190658e-16
11	5.014000945627518e-15	5.649922059764848e-17
12	2.164758846865647e-15	2.4868820491579376e-17
13	9.358530259468978e-16	1.1026725938465848e-17
14	4.0512095836569245e-16	4.9279019561013216e-18
15	1.7585575223746106e-16	2.2117169047410033e-18
16	7.63162740276723e-17	9.945839451136002e-19
17	3.313662409087128e-17	4.483693464796724e-19
18	1.4381788607824592e-17	2.0268690933657225e-19
19	6.239151053890679e-18	9.174527852817601e-20
20	2.7022139244716095e-18	4.1266030445419096e-20
21	1.1697367434789281e-18	1.8623294609277467e-20
22	5.068494298201496e-19	8.459101495210921e-21
23	2.201814720659014e-19	3.863334617426464e-21
24	9.562539861301339e-20	1.7685962103564218e-21
25	4.1531335167842633e-20	8.0910840657951495e-22
26	1.805866406045527e-20	3.731592620419302e-22
27	7.839024523023132e-21	1.7435760225384656e-22
28	3.4125848605174946e-21	8.219204023862438e-23
29	1.4885899534394691e-21	3.86570718404771e-23
30	6.610965086655399e-22	1.8587138770038615e-23
31	3.2601269969568475e-22	1.0131371720599442e-23
32	2.377695935431059e-22	7.883726796810286e-24
