	A0_old	DeltaA0_old	A1_old	DeltaA1_old	A0_new	DeltaA0_new	A1_new	DeltaA1_new	Mass0	DeltaM0	Mass1	DeltaM1	DeltaM	DeltaDm	RegUp	RegLow
0	4.2032972330340794e-11	3.7411853238654135e-13	2.1342303965744195e-11	1.587457899952325e-12	1.690897815121047e-19	1.4303253663513613e-21	8.357715137451243e-20	7.146492001782872e-21	0.856749354676375	0.0008874074411619304	1.1936467501148855	0.02467955436455741	0.3368973954385104	0.02436125930639598	26	5
