	Correlator	Error
0	1.4946608782474359e-12	2.2920903234996984e-14
1	2.8167265756564164e-11	3.142861070053278e-13
2	7.636424367294516e-12	8.151919901027926e-14
3	2.889041527965145e-12	3.04750758787651e-14
4	1.0965331421467184e-12	1.1660204919930454e-14
5	4.26952761205814e-13	4.5625003398376455e-15
6	1.6798018736803237e-13	1.822181222060229e-15
7	6.670399448483507e-14	7.370481286230056e-16
8	2.6675541041886473e-14	3.011807547591047e-16
9	1.0726732486441083e-14	1.2351868267922227e-16
10	4.331422434189892e-15	5.100949258270512e-17
11	1.7532798220682878e-15	2.132027769079142e-17
12	7.098372689704673e-16	8.873826710558813e-18
13	2.8783644068796393e-16	3.7378923157288454e-18
14	1.1693476328748532e-16	1.589998652590411e-18
15	4.7723042902799635e-17	6.800753926843909e-19
16	1.946721050990385e-17	2.929895404436401e-19
17	7.958559676676223e-18	1.2658680935704948e-19
18	3.253369045277319e-18	5.528840328835414e-20
19	1.3276063730848941e-18	2.4268154386424424e-20
20	5.405003588763163e-19	1.0630920413934073e-20
21	2.1986269216777784e-19	4.654389700648979e-21
22	8.957155293510138e-20	2.065452507362248e-21
23	3.672254142227117e-20	9.245334606368056e-22
24	1.5016115518866038e-20	4.242820648035757e-22
25	6.160790049014104e-21	1.9507652791730264e-22
26	2.531857332791558e-21	8.913662912267619e-23
27	1.032892243028162e-21	4.1582906370899884e-23
28	4.244634274261174e-22	1.9786710219914618e-23
29	1.7687478868845226e-22	9.43363992710928e-24
30	7.536814030740983e-23	4.6033378485759915e-24
31	3.558521887115118e-23	2.5907735642420473e-24
32	2.5421539922310697e-23	2.104985319359575e-24
